Site number,Year,Name,lettercode,numbercode,family,class,order,genspp,Annual mean counts
25,2009,Coleoptera,INCO,1020000,0,1,2,0,6
25,2009,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
25,2009,Collembola,INCL,1040000,0,1,4,0,123
25,2009,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,2
25,2009,Diptera,INDI,1060000,0,1,6,0,1
25,2009,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,5
25,2009,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,2
25,2009,Gryllidae,INORGRY,1193700,37,1,19,0,3
25,2009,Hemiptera,INHE,1750000,0,1,75,0,2
25,2009,Hymenoptera,INHY,1110000,0,1,11,0,1
25,2009,Insecta,IN,1000000,0,1,0,0,1
25,2009,Insecta larva,INLA,1000001,0,1,0,1,4
25,2009,Lasius sp.,FOLAS,1111310,13,1,11,10,13
25,2009,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
25,2009,Lycosidae,ARARALYC,5012400,24,5,1,0,1
25,2009,Monomorium sp.,FOMON,1111343,13,1,11,43,2
25,2009,Myrmicinae,FOMYR,1111313,13,1,11,13,1
25,2009,Neivamyrmex sp.,FONEI,1111311,13,1,11,11,1
25,2009,Polyxenida,DIPOX,7030000,0,7,3,0,1
25,2009,Porcellio laevis,PORLAE,6020101,1,6,2,1,1
25,2009,Pterostichus sp.,CAPTE,1025520,55,1,2,20,7
25,2009,Scarites sp.,CASCA,1025501,55,1,2,1,2
25,2009,Staphylinidae,INCOSTA,1021700,17,1,2,0,4
25,2009,.,NOCAP,0,0,0,0,0,0
25,2009,.,.,.,.,.,.,.,0
25,2010,Acari,ARACA,5020000,0,5,2,0,7
25,2010,Agonum decorum,CAAGODEC,1025517,55,1,2,17,1
25,2010,Amara sp.,CAAMA,1025505,55,1,2,5,8
25,2010,Amblyopone sp.,FOAMB,1111350,13,1,11,50,4
25,2010,Araneae,ARARA,5010000,0,5,1,0,44
25,2010,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,38
25,2010,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,7
25,2010,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,14
25,2010,Carabidae,INCOCAR,1025500,55,1,2,0,4
25,2010,Chilopoda,CH,2000000,0,2,0,0,1
25,2010,Chlaenius tricolor,CACHATRI,1025516,55,1,2,16,1
25,2010,Chrysomelidae,INCOCHR,1020900,9,1,2,0,1
25,2010,Coleoptera,INCO,1020000,0,1,2,0,4
25,2010,Coleoptera larva,INCOLAR,1020001,0,1,2,1,5
25,2010,Collembola,INCL,1040000,0,1,4,0,68
25,2010,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,2
25,2010,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,1
25,2010,Diptera,INDI,1060000,0,1,6,0,3
25,2010,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,4
25,2010,Elateridae,INCOELA,1020500,5,1,2,0,1
25,2010,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,1
25,2010,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1
25,2010,Gryllidae,INORGRY,1193700,37,1,19,0,3
25,2010,Harpalus sp.,CAHAR,1025530,55,1,2,30,2
25,2010,Hemiptera,INHE,1750000,0,1,75,0,3
25,2010,Hymenoptera,INHY,1110000,0,1,11,0,4
25,2010,Insecta,IN,1000000,0,1,0,0,2
25,2010,Insecta larva,INLA,1000001,0,1,0,1,2
25,2010,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,2
25,2010,Lycosidae,ARARALYC,5012400,24,5,1,0,4
25,2010,Monomorium sp.,FOMON,1111343,13,1,11,43,4
25,2010,Oribatida,ARACAORI,5020100,1,5,2,0,5
25,2010,Pheidole sp.,FOPHE,1111314,13,1,11,14,1
25,2010,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,4
25,2010,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,2
25,2010,Porcellio laevis,PORLAE,6020101,1,6,2,1,1
25,2010,Pterostichus sp.,CAPTE,1025520,55,1,2,20,18
25,2010,Scarites sp.,CASCA,1025501,55,1,2,1,2
25,2010,Solenopsis sp.,FOSOL,1111305,13,1,11,5,2
25,2010,Staphylinidae,INCOSTA,1021700,17,1,2,0,3
25,2010,.,NOCAP,0,0,0,0,0,0
25,2010,.,.,.,.,.,.,.,0
25,2011,Acari,ARACA,5020000,0,5,2,0,25
25,2011,Amblyopone sp.,FOAMB,1111350,13,1,11,50,2
25,2011,Araneae,ARARA,5010000,0,5,1,0,6
25,2011,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,16
25,2011,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,13
25,2011,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,5
25,2011,Calathus opaculus,CACALOPA,1025503,55,1,2,3,1
25,2011,Carabidae,INCOCAR,1025500,55,1,2,0,3
25,2011,Coccinellidae,INCOCOC,1022200,22,1,2,0,1
25,2011,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2
25,2011,Collembola,INCL,1040000,0,1,4,0,35
25,2011,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,1
25,2011,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,31
25,2011,Elateridae,INCOELA,1020500,5,1,2,0,2
25,2011,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3
25,2011,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1
25,2011,Hemiptera,INHE,1750000,0,1,75,0,103
25,2011,Hymenoptera,INHY,1110000,0,1,11,0,2
25,2011,Insecta larva,INLA,1000001,0,1,0,1,3
25,2011,Lasius sp.,FOLAS,1111310,13,1,11,10,1
25,2011,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
25,2011,Lepismatidae,INZYLEP,1420200,2,1,42,0,1
25,2011,Lycosidae,ARARALYC,5012400,24,5,1,0,1
25,2011,Monomorium sp.,FOMON,1111343,13,1,11,43,20
25,2011,Mutillidae,INHYMUT,1111900,19,1,11,0,2
25,2011,Oribatida,ARACAORI,5020100,1,5,2,0,4
25,2011,Pheidole sp.,FOPHE,1111314,13,1,11,14,2
25,2011,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,1
25,2011,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,3
25,2011,Pterostichus sp.,CAPTE,1025520,55,1,2,20,2
25,2011,Scarites sp.,CASCA,1025501,55,1,2,1,1
25,2011,Solenopsis sp.,FOSOL,1111305,13,1,11,5,5
25,2011,Staphylinidae,INCOSTA,1021700,17,1,2,0,2
25,2011,Tenebrionidae,COTEN,1024600,46,1,2,0,2
25,2011,.,NOCAP,0,0,0,0,0,0
25,2012,Acari,ARACA,5020000,0,5,2,0,13
25,2012,Agelenidae,ARARAAGE,5010100,1,5,1,0,1
25,2012,Amblyopone sp.,FOAMB,1111350,13,1,11,50,3
25,2012,Arachnida,AR,5000000,0,5,0,0,2
25,2012,Araneae,ARARA,5010000,0,5,1,0,9
25,2012,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,17
25,2012,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,15
25,2012,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,6
25,2012,Carabidae,INCOCAR,1025500,55,1,2,0,2
25,2012,Coleoptera,INCO,1020000,0,1,2,0,2
25,2012,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
25,2012,Collembola,INCL,1040000,0,1,4,0,86
25,2012,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,4
25,2012,Diptera,INDI,1060000,0,1,6,0,4
25,2012,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,27
25,2012,Elateridae,INCOELA,1020500,5,1,2,0,2
25,2012,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
25,2012,Eleodes obsoletus,TEELEOBS,1024639,46,1,2,39,1
25,2012,Eleodes sp.,TEELE,1024601,46,1,2,1,1
25,2012,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
25,2012,Formicidae,INHYFOR,1111300,13,1,11,0,1
25,2012,Formicinae,FOFON,1111349,13,1,11,49,63
25,2012,Galerita janus,CAGALJAN,1025526,55,1,2,26,1
25,2012,Gryllidae,INORGRY,1193700,37,1,19,0,2
25,2012,Harpalus sp.,CAHAR,1025530,55,1,2,30,5
25,2012,Hemiptera,INHE,1750000,0,1,75,0,1
25,2012,Hymenoptera,INHY,1110000,0,1,11,0,4
25,2012,Insecta,IN,1000000,0,1,0,0,2
25,2012,Insecta larva,INLA,1000001,0,1,0,1,2
25,2012,Lycosidae,ARARALYC,5012400,24,5,1,0,1
25,2012,Monomorium sp.,FOMON,1111343,13,1,11,43,18
25,2012,Mutillidae,INHYMUT,1111900,19,1,11,0,1
25,2012,Myrmicinae,FOMYR,1111313,13,1,11,13,2
25,2012,Oribatida,ARACAORI,5020100,1,5,2,0,5
25,2012,Pheidole sp.,FOPHE,1111314,13,1,11,14,2
25,2012,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,6
25,2012,Porcellio laevis,PORLAE,6020101,1,6,2,1,1
25,2012,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,3
25,2012,Psocoptera,INPS,1220000,0,1,22,0,3
25,2012,Pterostichus sp.,CAPTE,1025520,55,1,2,20,2
25,2012,Solenopsis sp.,FOSOL,1111305,13,1,11,5,2
25,2012,Staphylinidae,INCOSTA,1021700,17,1,2,0,4
25,2013,Acari,ARACA,5020000,0,5,2,0,6
25,2013,Anyphaenidae,ARARAANY,5019700,97,5,1,0,1
25,2013,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,17
25,2013,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,8
25,2013,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,3
25,2013,Chilopoda,CH,2000000,0,2,0,0,1
25,2013,Coleoptera,INCO,1020000,0,1,2,0,3
25,2013,Coleoptera larva,INCOLAR,1020001,0,1,2,1,5
25,2013,Collembola,INCL,1040000,0,1,4,0,16
25,2013,Corinnidae,ARARACOR,5019600,96,5,1,0,1
25,2013,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,4
25,2013,Dictynidae,ARARADIC,5012500,25,5,1,0,5
25,2013,Diptera,INDI,1060000,0,1,6,0,1
25,2013,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,6
25,2013,Elateridae,INCOELA,1020500,5,1,2,0,1
25,2013,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
25,2013,Formicinae,FOFON,1111349,13,1,11,49,1
25,2013,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,5
25,2013,Gryllidae,INORGRY,1193700,37,1,19,0,1
25,2013,Hymenoptera,INHY,1110000,0,1,11,0,2
25,2013,Hypoponera sp.,HYFORHYP,1111303,13,1,11,3,1
25,2013,Lithobiomorpha,CHLIT,2020000,0,2,2,0,1
25,2013,Lycosidae,ARARALYC,5012400,24,5,1,0,4
25,2013,Monomorium sp.,FOMON,1111343,13,1,11,43,12
25,2013,Mutillidae,INHYMUT,1111900,19,1,11,0,3
25,2013,Oribatida,ARACAORI,5020100,1,5,2,0,3
25,2013,Pheidole sp.,FOPHE,1111314,13,1,11,14,1
25,2013,Pholcidae,ARARAPHO,5010200,2,5,1,0,1
25,2013,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,10
25,2013,Porcellio laevis,PORLAE,6020101,1,6,2,1,6
25,2013,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1
25,2013,Psocoptera,INPS,1220000,0,1,22,0,2
25,2013,Salticidae,ARARASAL,5011000,10,5,1,0,1
25,2013,Solenopsis sp.,FOSOL,1111305,13,1,11,5,2
25,2013,Staphylinidae,INCOSTA,1021700,17,1,2,0,2
25,2013,Thomisidae,ARARATHO,5014500,45,5,1,0,2
25,2013,Thysanoptera,INTT,1080000,0,1,8,0,1
25,2013,.,NOCAP,0,0,0,0,0,0
25,2013,.,.,.,.,.,.,.,0
25,2014,Acari,ARACA,5020000,0,5,2,0,8
25,2014,Araeoschizus decipiens,TEAREDEC,1024649,46,1,2,49,1
25,2014,Araneae,ARARA,5010000,0,5,1,0,15
25,2014,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,44
25,2014,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,8
25,2014,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,3
25,2014,Blapstinus sp.,TEBLA,1024646,46,1,2,46,1
25,2014,Calathus opaculus,CACALOPA,1025503,55,1,2,3,3
25,2014,Coleoptera,INCO,1020000,0,1,2,0,2
25,2014,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
25,2014,Collembola,INCL,1040000,0,1,4,0,32
25,2014,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,1
25,2014,Dictynidae,ARARADIC,5012500,25,5,1,0,4
25,2014,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,47
25,2014,Elateridae,INCOELA,1020500,5,1,2,0,1
25,2014,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,1
25,2014,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2
25,2014,Formica sp.,FOFOM,1111309,13,1,11,9,3
25,2014,Formicidae,INHYFOR,1111300,13,1,11,0,1
25,2014,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,5
25,2014,Gryllidae,INORGRY,1193700,37,1,19,0,1
25,2014,Hemiptera,INHE,1750000,0,1,75,0,4
25,2014,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,6
25,2014,Hymenoptera,INHY,1110000,0,1,11,0,1
25,2014,Insecta larva,INLA,1000001,0,1,0,1,2
25,2014,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1
25,2014,Linyphiidae,ARARALIN,5012200,22,5,1,0,2
25,2014,Lobometopon fusiformis,TELOBFUS,1024653,46,1,2,53,1
25,2014,Lycosidae,ARARALYC,5012400,24,5,1,0,5
25,2014,Metoponium sp.,TEMET,1024644,46,1,2,44,1
25,2014,Monomorium sp.,FOMON,1111343,13,1,11,43,105
25,2014,Mutillidae,INHYMUT,1111900,19,1,11,0,6
25,2014,Oribatida,ARACAORI,5020100,1,5,2,0,1
25,2014,Orthoptera,INOR,1190000,0,1,19,0,1
25,2014,Pheidole sp.,FOPHE,1111314,13,1,11,14,1
25,2014,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,1
25,2014,Poecilus sp.,CAPOE,1025528,55,1,2,28,1
25,2014,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,15
25,2014,Polyphaga,INCOPOL,1020002,0,1,2,2,1
25,2014,Porcellio laevis,PORLAE,6020101,1,6,2,1,7
25,2014,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1
25,2014,Psocoptera,INPS,1220000,0,1,22,0,2
25,2014,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1
25,2014,Scarabaeidae,INCOSCA,1020400,4,1,2,0,1
25,2014,Scarites sp.,CASCA,1025501,55,1,2,1,1
25,2014,Shrew,.,.,2,9,3,0,2
25,2014,Solenopsis sp.,FOSOL,1111305,13,1,11,5,8
25,2014,Staphylinidae,INCOSTA,1021700,17,1,2,0,6
25,2014,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,8
25,2014,Thomisidae,ARARATHO,5014500,45,5,1,0,2
25,2014,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,2
25,2015,Acari,ARACA,5020000,0,5,2,0,6
25,2015,Apocrita,INHYAP,1115200,52,1,11,0,1
25,2015,Araeoschizus decipiens,TEAREDEC,1024649,46,1,2,49,1
25,2015,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,65
25,2015,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,7
25,2015,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,1
25,2015,Calathus opaculus,CACALOPA,1025503,55,1,2,3,5
25,2015,Chlaenius sp.,COCARCHA,1025504,55,1,2,4,1
25,2015,Coleoptera,INCO,1020000,0,1,2,0,1
25,2015,Coleoptera larva,INCOLAR,1020001,0,1,2,1,3
25,2015,Collembola,INCL,1040000,0,1,4,0,9
25,2015,Crematogaster sp.,HYFORCRE,1111356,13,1,11,56,1
25,2015,Dictynidae,ARARADIC,5012500,25,5,1,0,2
25,2015,Diorhabda elongata,CHDIOELO,1020906,9,1,2,6,2
25,2015,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,10
25,2015,Elateridae,INCOELA,1020500,5,1,2,0,3
25,2015,Eleodes fusiformis,TEELEFUS,1024610,46,1,2,10,1
25,2015,Eleodes longicollis,TEELELON,1024642,46,1,2,42,1
25,2015,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3
25,2015,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,2
25,2015,Formica sp.,FOFOM,1111309,13,1,11,9,1
25,2015,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,3
25,2015,Gryllidae,INORGRY,1193700,37,1,19,0,2
25,2015,Harpalus sp.,CAHAR,1025530,55,1,2,30,4
25,2015,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,1
25,2015,Linyphiidae,ARARALIN,5012200,22,5,1,0,2
25,2015,Lithobiomorpha,CHLIT,2020000,0,2,2,0,1
25,2015,Lycosidae,ARARALYC,5012400,24,5,1,0,7
25,2015,Oribatida,ARACAORI,5020100,1,5,2,0,1
25,2015,Pasimachus sp.,CAPAS,1025543,55,1,2,43,1
25,2015,Poecilus sp.,CAPOE,1025528,55,1,2,28,2
25,2015,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,5
25,2015,Porcellio laevis,PORLAE,6020101,1,6,2,1,30
25,2015,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2
25,2015,Scarabaeidae,INCOSCA,1020400,4,1,2,0,2
25,2015,Solenopsis sp.,FOSOL,1111305,13,1,11,5,10
25,2015,Staphylinidae,INCOSTA,1021700,17,1,2,0,8
25,2015,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,6
25,2015,Thomisidae,ARARATHO,5014500,45,5,1,0,1
25,2015,Titanoeca sp.,ARATITA,5010401,4,5,1,1,1
25,2016,Acari,ARACA,5020000,0,5,2,0,3
25,2016,Araeoschizus decipiens,TEAREDEC,1024649,46,1,2,49,3
25,2016,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,450
25,2016,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,11
25,2016,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,3
25,2016,Calathus opaculus,CACALOPA,1025503,55,1,2,3,21
25,2016,Camponotus sp.,FOCAM,1111344,13,1,11,44,1
25,2016,Coleoptera larva,INCOLAR,1020001,0,1,2,1,1
25,2016,Collembola,INCL,1040000,0,1,4,0,8
25,2016,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,1
25,2016,Curculionidae,INCOCUR,1023100,31,1,2,0,10
25,2016,Cyclotrachelus sp.,CACYC,1025541,55,1,2,41,2
25,2016,Diptera,INDI,1060000,0,1,6,0,1
25,2016,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,36
25,2016,Elateridae,INCOELA,1020500,5,1,2,0,2
25,2016,Eleodes extricatus,TEELEEXT,1024641,46,1,2,41,1
25,2016,Eleodes sponsus,TEELESPO,1024643,46,1,2,43,1
25,2016,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,4
25,2016,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,1
25,2016,Gryllidae,INORGRY,1193700,37,1,19,0,2
25,2016,Halcidae,INHYCHA,1111600,16,1,11,0,1
25,2016,Harpalus sp.,CAHAR,1025530,55,1,2,30,6
25,2016,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,4
25,2016,Lithobiomorpha,CHLIT,2020000,0,2,2,0,1
25,2016,Lycosidae,ARARALYC,5012400,24,5,1,0,5
25,2016,Monomorium sp.,FOMON,1111343,13,1,11,43,43
25,2016,Mutillidae,INHYMUT,1111900,19,1,11,0,1
25,2016,Neivamyrmex sp.,FONEI,1111311,13,1,11,11,27
25,2016,Oribatida,ARACAORI,5020100,1,5,2,0,1
25,2016,Pardosa sp.,ARLYCPAR,5012404,24,5,1,4,1
25,2016,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,1
25,2016,Pogonomyrmex occidentalis,FOPOGOCC,1111320,13,1,11,20,15
25,2016,Pogonomyrmex rugosus,POGRUG,1111353,13,1,11,53,3
25,2016,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,1
25,2016,Porcellio laevis,PORLAE,6020101,1,6,2,1,11
25,2016,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2
25,2016,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1
25,2016,Solenopsis sp.,FOSOL,1111305,13,1,11,5,11
25,2016,Sphecidae,INHYSPH,1113000,30,1,11,0,1
25,2016,Staphylinidae,INCOSTA,1021700,17,1,2,0,10
25,2016,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,5
25,2016,Toad,TOAD,9030300,3,9,3,0,2
25,2016,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,1
25,2016,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,4
25,2016,.,MISSING,.,.,.,.,.,0
25,2016,.,NOCAP,0,0,0,0,0,0
25,2017,Acari,ARACA,5020000,0,5,2,0,8
25,2017,Allocosa sp.,ARLYCALL,5012403,24,5,1,3,2
25,2017,Apidae,INHYAPI,1111100,11,1,11,0,1
25,2017,Arctosa sp.,ARLYARC,5012700,24,5,1,27,1
25,2017,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,144
25,2017,Bembidion sp.,CABEM,1025523,55,1,2,23,1
25,2017,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,2
25,2017,Bostrichidae,INCOBOS,1028800,88,1,2,0,1
25,2017,Calathus opaculus,CACALOPA,1025503,55,1,2,3,1
25,2017,Collembola,INCL,1040000,0,1,4,0,794
25,2017,Curculionidae,INCOCUR,1023100,31,1,2,0,1
25,2017,Dictynidae,ARARADIC,5012500,25,5,1,0,1
25,2017,Diptera,INDI,1060000,0,1,6,0,2
25,2017,Dyschirius sp.,COCADYS,1025552,55,1,2,52,2
25,2017,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,1
25,2017,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,1
25,2017,Harpalus sp.,CAHAR,1025530,55,1,2,30,3
25,2017,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,2
25,2017,Linyphiidae,ARARALIN,5012200,22,5,1,0,7
25,2017,Lycosidae,ARARALYC,5012400,24,5,1,0,1
25,2017,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,1
25,2017,Omorgus sp.,COTROOMO,1029604,96,1,2,4,1
25,2017,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,1
25,2017,Pogonomyrmex occidentalis,FOPOGOCC,1111320,13,1,11,20,8
25,2017,Porcellio laevis,PORLAE,6020101,1,6,2,1,7
25,2017,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,2
25,2017,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1
25,2017,Reduviidae,INHERED,1750100,1,1,75,0,1
25,2017,Scarites subterraneus,SCASUB,1025546,55,1,2,46,1
25,2017,Solenopsis sp.,FOSOL,1111305,13,1,11,5,67
25,2017,Staphylinidae,INCOSTA,1021700,17,1,2,0,3
25,2017,Stenolophus sp.,CASTE,1025507,55,1,2,7,1
25,2017,.,NOCAP,0,0,0,0,0,0
25,2018,Acari,ARACA,5020000,0,5,2,0,3
25,2018,Aeolus sp.,ELAAEO,1020506,5,1,2,6,1
25,2018,Agonum decorum,CAAGODEC,1025517,55,1,2,17,4
25,2018,Anthicidae,INCOANT,1024100,41,1,2,0,2
25,2018,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,144
25,2018,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,9
25,2018,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2
25,2018,Calathus opaculus,CACALOPA,1025503,55,1,2,3,19
25,2018,Calosoma peregrinator,CACALPER,1025544,55,1,2,44,1
25,2018,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,1
25,2018,Camponotus sp.,FOCAM,1111344,13,1,11,44,2
25,2018,Castianeira sp.,CORCAS,5019601,96,5,1,1,1
25,2018,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1
25,2018,Chrysomelidae,INCOCHR,1020900,9,1,2,0,3
25,2018,Coleoptera larva,INCOLAR,1020001,0,1,2,1,3
25,2018,Collembola,INCL,1040000,0,1,4,0,6
25,2018,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,2
25,2018,Cryptophagidae,INCOCRY,1020800,8,1,2,0,3
25,2018,Curculionidae,INCOCUR,1023100,31,1,2,0,3
25,2018,Diptera,INDI,1060000,0,1,6,0,1
25,2018,Dorymyrmex insanus,DORINS,1111354,13,1,11,54,35
25,2018,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,3
25,2018,Embaphion contusum,TEEMBCON,1024651,46,1,2,51,1
25,2018,Galerita janus,CAGALJAN,1025526,55,1,2,26,1
25,2018,Gryllus sp.,ORGRYGRY,1193702,37,1,19,2,1
25,2018,Harpalus sp.,CAHAR,1025530,55,1,2,30,3
25,2018,Hemiptera,INHE,1750000,0,1,75,0,1
25,2018,Heteroderes sp.,ELAHET,1020507,5,1,2,7,1
25,2018,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,3
25,2018,Hymenoptera,INHY,1110000,0,1,11,0,3
25,2018,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,2
25,2018,Linyphiidae,ARARALIN,5012200,22,5,1,0,2
25,2018,Lithobiomorpha,CHLIT,2020000,0,2,2,0,1
25,2018,Lycosidae,ARARALYC,5012400,24,5,1,0,4
25,2018,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,11
25,2018,Mutillidae,INHYMUT,1111900,19,1,11,0,1
25,2018,Phrurotimpus sp.,ARPHRPHR,5019001,90,5,1,1,1
25,2018,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,1
25,2018,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,3
25,2018,Porcellio laevis,PORLAE,6020101,1,6,2,1,29
25,2018,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1
25,2018,Pterostichus sp.,CAPTE,1025520,55,1,2,20,3
25,2018,Shrew,SHREW,9030200,2,9,3,0,1
25,2018,Siphonaptera,INSI,1320000,0,1,32,0,3
25,2018,Solenopsis sp.,FOSOL,1111305,13,1,11,5,4
25,2018,Staphylinidae,INCOSTA,1021700,17,1,2,0,5
25,2018,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,4
25,2018,Theridiidae,ARARATHE,5011500,15,5,1,0,1
25,2018,Thysanoptera,INTT,1080000,0,1,8,0,1
25,2018,Zelotes lasalanus,GNZELLAS,5011609,16,5,1,9,3
25,2018,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,1
25,2019,,.,.,.,.,.,.,1
25,2019,Acari,ARACA,5020000,0,5,2,0,3
25,2019,Acupalpus sp.,CAACU,1025548,55,1,2,48,3
25,2019,Aeolus sp.,ELAAEO,1020506,5,1,2,6,1
25,2019,Agonum decorum,CAAGODEC,1025517,55,1,2,17,7
25,2019,Anthicidae,INCOANT,1024100,41,1,2,0,1
25,2019,Arctosa sp.,ARLYARC,5012700,24,5,1,27,1
25,2019,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,69
25,2019,Bembidion sp.,CABEM,1025523,55,1,2,23,1
25,2019,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,6
