Site number,Year,Name,lettercode,numbercode,family,class,order,genspp,Annual mean counts,Site name,Latitude,Longitude
29,2017,Chlaenius sp.,COCARCHA,1025504,55,1,2,4,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Chrysopidae,INNECHR,1160200,2,1,16,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Chrysopidae larva,INNECHLA,1160201,2,1,16,1,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Crematogaster sp.,HYFORCRE,1111356,13,1,11,56,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Curculionidae,INCOCUR,1023100,31,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Dermaptera,INDE,1760000,0,1,76,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Dictynidae,ARARADIC,5012500,25,5,1,0,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Diptera,INDI,1060000,0,1,6,0,5,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Dorymyrmex insanus,DORINS,1111354,13,1,11,54,17,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Elateridae,INCOELA,1020500,5,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Erigone sp.,ARALINERI,5012201,22,5,1,1,11,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Formica sp.,FOFOM,1111309,13,1,11,9,15,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Galerita janus,CAGALJAN,1025526,55,1,2,26,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Gryllidae,INORGRY,1193700,37,1,19,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Gryllus alogus,GRGRYALO,1193701,37,1,19,1,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Harpalus sp.,CAHAR,1025530,55,1,2,30,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Hemiptera,INHE,1750000,0,1,75,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Heteroderes sordidus,ELCONSOR,1020504,5,1,2,4,6,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Histeridae,INCOHIS,1023000,30,1,2,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Hymenoptera,INHY,1110000,0,1,11,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Lycosidae,ARARALYC,5012400,24,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Notoxus sp.,INCONOTO,1024105,41,1,2,5,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Pardosa sp.,ARLYCPAR,5012404,24,5,1,4,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Polyphaga,INCOPOL,1020002,0,1,2,2,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Scarites subterraneus,SCASUB,1025546,55,1,2,46,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Staphylinidae,INCOSTA,1021700,17,1,2,0,5,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Stenolophus sp.,CASTE,1025507,55,1,2,7,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,10,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Tetramorium sp.,FOTET,1111351,13,1,11,51,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2017,.,NOCAP,0,0,0,0,0,0,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Acari,ARACA,5020000,0,5,2,0,5,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Aeolus sp.,ELAAEO,1020506,5,1,2,6,4,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Agonum decorum,CAAGODEC,1025517,55,1,2,17,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,71,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Bembidion sp.,CABEM,1025523,55,1,2,23,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,6,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Calathus opaculus,CACALOPA,1025503,55,1,2,3,10,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Callilepis pluto,GNCALPLU,5011620,16,5,1,20,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Camponotus sp.,FOCAM,1111344,13,1,11,44,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Collembola,INCL,1040000,0,1,4,0,25,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Crematogaster cerasi,FOCRECER,1111316,13,1,11,16,15,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Curculionidae,INCOCUR,1023100,31,1,2,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Cyclotrachelus substriatus,CACYCSUB,1025527,55,1,2,27,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Dictynidae,ARARADIC,5012500,25,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Dorymyrmex insanus,DORINS,1111354,13,1,11,54,7,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Dysdera crocata,ARDYSCRO,5011402,14,5,1,2,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Formica sp.,FOFOM,1111309,13,1,11,9,40,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Gryllus sp.,ORGRYGRY,1193702,37,1,19,2,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Harpalus sp.,CAHAR,1025530,55,1,2,30,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Hemiptera,INHE,1750000,0,1,75,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Herpyllus sp.,ARGNAHER,5011612,16,5,1,12,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Heteroderes sp.,ELAHET,1020507,5,1,2,7,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Hymenoptera,INHY,1110000,0,1,11,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Lithobiomorpha,CHLIT,2020000,0,2,2,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Lizard,LIZ,9030100,1,9,3,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Lycosidae,ARARALYC,5012400,24,5,1,0,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,5,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Mordellidae,INCOMOR,1020200,2,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Mutillidae,INHYMUT,1111900,19,1,11,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Oribatida,ARACAORI,5020100,1,5,2,0,4,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Pheidole sp.,FOPHE,1111314,13,1,11,14,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Phrurotimpus sp.,ARPHRPHR,5019001,90,5,1,1,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,9,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Pogonomyrmex occidentalis,FOPOGOCC,1111320,13,1,11,20,5,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Porcellio laevis,PORLAE,6020101,1,6,2,1,16,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Pseudoscorpiones,ARPSE,5030000,0,5,3,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Salticidae,ARARASAL,5011000,10,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Scarites subterraneus,SCASUB,1025546,55,1,2,46,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Schizocosa sp.,ARLYCSCH,5012424,24,5,1,24,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Squamanotoxus sp.,COANTSQU,1024106,41,1,2,6,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Staphylinidae,INCOSTA,1021700,17,1,2,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Stenopelmatus sp.,ORSTESTE,1191101,11,1,19,2,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,55,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Tetramorium sp.,FOTET,1111351,13,1,11,51,6,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Trachelas sp.,ARTRATRA,5018902,89,5,1,2,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Trachyzelotes barbatus,GNTRABAR,5011640,16,5,1,40,9,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,Zelotes lasalanus,GNZELLAS,5011609,16,5,1,9,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,.,MISSING,.,.,.,.,.,0,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2018,.,NOCAP,0,0,0,0,0,0,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Acari,ARACA,5020000,0,5,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Aeolus sp.,ELAAEO,1020506,5,1,2,6,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Agonum decorum,CAAGODEC,1025517,55,1,2,17,7,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Agonum sp.,CAAGO,1025515,55,1,2,15,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Allocosa sp.,ARLYCALL,5012403,24,5,1,3,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,28,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Calathus opaculus,CACALOPA,1025503,55,1,2,3,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Ceuthophilus sp.,RHCEU,1190903,9,1,19,3,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Chlaenius sp.,COCARCHA,1025504,55,1,2,4,4,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Coleoptera larva,INCOLAR,1020001,0,1,2,1,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Collembola,INCL,1040000,0,1,4,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Dictynidae,ARARADIC,5012500,25,5,1,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Diptera,INDI,1060000,0,1,6,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Dorymyrmex insanus,DORINS,1111354,13,1,11,54,46,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Elateridae,INCOELA,1020500,5,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Formica sp.,FOFOM,1111309,13,1,11,9,9,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Gryllus sp.,ORGRYGRY,1193702,37,1,19,2,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Habronattus sp.,ARSALHAB,5011003,10,5,1,3,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Harpalus pennsylvanicus,CAHARPEN,1025508,55,1,2,8,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Hemiptera,INHE,1750000,0,1,75,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Heteroderes sp.,ELAHET,1020507,5,1,2,7,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Hymenoptera,INHY,1110000,0,1,11,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Lizard,LIZ,9030100,1,9,3,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Lycosidae,ARARALYC,5012400,24,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Metoponium sp.,TEMET,1024644,46,1,2,44,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,10,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Pardosa sp.,ARLYCPAR,5012404,24,5,1,4,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Pheidole sp.,FOPHE,1111314,13,1,11,14,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Pogonomyrmex occidentalis,FOPOGOCC,1111320,13,1,11,20,5,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Porcellio laevis,PORLAE,6020101,1,6,2,1,8,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Pterostichus sp.,CAPTE,1025520,55,1,2,20,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Reduviidae,INHERED,1750100,1,1,75,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Scolopendra polymorpha,SCOPOL,2010201,2,2,1,1,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Shrew,SHREW,9030200,2,9,3,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Squamanotoxus sp.,COANTSQU,1024106,41,1,2,6,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Staphylinidae,INCOSTA,1021700,17,1,2,0,4,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,17,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Tetramorium sp.,FOTET,1111351,13,1,11,51,32,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Throscidae,INCOTHR,1029200,92,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Toad,TOAD,9030300,3,9,3,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Trachyzelotes barbatus,GNTRABAR,5011640,16,5,1,40,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,Xysticus sp.,ARTHOXYS,5014502,45,5,1,2,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2019,.,NOCAP,0,0,0,0,0,0,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Acari,ARACA,5020000,0,5,2,0,11,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Aeolus sp.,ELAAEO,1020506,5,1,2,6,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Agonum decorum,CAAGODEC,1025517,55,1,2,17,6,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Allocosa sp.,ARLYCALL,5012403,24,5,1,3,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Anthicidae,INCOANT,1024100,41,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Araneae,ARARA,5010000,0,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,89,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Blapstinus fortis,TEBLAFOR,1024648,46,1,2,48,4,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Blapstinus pimalis,TEBLAPIM,1024650,46,1,2,50,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Calosoma scrutator,CACALSCR,1025537,55,1,2,37,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Chlaenius sp.,COCARCHA,1025504,55,1,2,4,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Chrysomelidae,INCOCHR,1020900,9,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Coleoptera,INCO,1020000,0,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Coleoptera larva,INCOLAR,1020001,0,1,2,1,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Collembola,INCL,1040000,0,1,4,0,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Curculionidae,INCOCUR,1023100,31,1,2,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Dictynidae,ARARADIC,5012500,25,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Diptera,INDI,1060000,0,1,6,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Dorymyrmex insanus,DORINS,1111354,13,1,11,54,30,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Dorymyrmex sp.,FODOR,1111302,13,1,11,2,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Drassyllus sp.,ARGNADRA,5011637,16,5,1,37,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Elateridae,INCOELA,1020500,5,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Eleodes suturalis,TEELESUT,1024607,46,1,2,7,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Formica sp.,FOFOM,1111309,13,1,11,9,12,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Formicidae,INHYFOR,1111300,13,1,11,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Gnaphosidae,ARARAGNA,5011600,16,5,1,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Gryllus sp.,ORGRYGRY,1193702,37,1,19,2,9,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Harpalus sp.,CAHAR,1025530,55,1,2,30,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Hemiptera,INHE,1750000,0,1,75,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Histeridae,INCOHIS,1023000,30,1,2,0,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Hogna sp.,ARLYCHOG,5012406,24,5,1,6,4,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Hymenoptera,INHY,1110000,0,1,11,0,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Insecta larva,INLA,1000001,0,1,0,1,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Isoptera,INIS,1030000,0,1,3,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Lepidoptera larva,LELEPLAR,1090001,0,1,9,1,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Lithobiomorpha,CHLIT,2020000,0,2,2,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Lycosidae,ARARALYC,5012400,24,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Monomorium minimum,FOMONMIN,1111317,13,1,11,17,36,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Monomorium sp.,FOMON,1111343,13,1,11,43,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Mutillidae,INHYMUT,1111900,19,1,11,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Myrmeleontidae larva,NEMYRLA,1160101,1,1,16,1,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Oribatida,ARACAORI,5020100,1,5,2,0,7,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Poecilus chalcites,CAPOECHA,1025502,55,1,2,2,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Poecilus lucublandus,CAPOELUC,1025539,55,1,2,39,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Pogonomyrmex occidentalis,FOPOGOCC,1111320,13,1,11,20,4,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Pogonomyrmex rugosus,POGRUG,1111353,13,1,11,53,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Pogonomyrmex sp.,FOPOG,1111337,13,1,11,37,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Polyphaga,INCOPOL,1020002,0,1,2,2,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Porcellio laevis,PORLAE,6020101,1,6,2,1,5,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Porcellionidae,MAISOPOR,6020100,1,6,2,0,6,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Salticidae,ARARASAL,5011000,10,5,1,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Scarites subterraneus,SCASUB,1025546,55,1,2,46,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Staphylinidae,INCOSTA,1021700,17,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Tapinoma sessile,FOTAPSES,1111318,13,1,11,18,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Tenebrionidae,COTEN,1024600,46,1,2,0,2,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Tetramorium sp.,FOTET,1111351,13,1,11,51,7,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Throscidae,INCOTHR,1029200,92,1,2,0,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Trachyzelotes barbatus,GNTRABAR,5011640,16,5,1,40,6,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Varacosa sp.,ARLYCVAR,5012425,24,5,1,25,3,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,Zelotes sp.,ARGNAZEL,5011604,16,5,1,4,1,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,.,MISSING,.,.,.,.,.,0,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2020,.,NOCAP,0,0,0,0,0,0,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2021,Aeolus sp.,ELAAEO,1020506,5,1,2,6,4,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2021,Agonum decorum,CAAGODEC,1025517,55,1,2,17,8,Albuquerque Overbank Project,35.0452081969,-106.665732215
29,2021,Armadillidium vulgare,ARMVUL,6020202,2,6,2,2,171,Albuquerque Overbank Project,35.0452081969,-106.665732215
