"Year","Month","Site number","Site name","Precipitation canopy mm","Precipitation open mm","Monthly mean precipitation mm","Latitude","Longitude","Reaches","Season"
2019,7,24,"Santo Domingo",2.5,8,5.25,35.50989,-106.3896,"Cochiti Reach","Monsoon"
2019,7,25,"Crawford",4.3,7.5,5.9,34.637561057629,-106.74347269011,"Isleta Reach","Monsoon"
2019,7,26,"Mesilla",1.3,3,2.15,32.248328,-106.821014,"South of San Marcial Reach","Monsoon"
2019,7,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Monsoon"
2019,7,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Monsoon"
2019,7,29,"Albuquerque Overbank Project",4.5,12,8.25,35.0452081969,-106.665732215,"Angostura Reach","Monsoon"
2019,7,30,"State Land Office",16,19,17.5,34.9679188689,-106.685667747,"Angostura Reach","Monsoon"
2019,7,31,"San Jose",10.5,14,12.25,35.0124335977,-106.672728518,"Angostura Reach","Monsoon"
2019,7,32,"Sandia",4.5,5.5,5,35.255,-106.5907,"Angostura Reach","Monsoon"
2019,7,33,"Bosque del Apache",NA,NA,NA,33.8196650872,-106.854014975,"San Acacia Reach","Monsoon"
2019,7,34,"River Realignment",NA,NA,NA,33.8227,-106.8419,"San Acacia Reach","Monsoon"
2019,8,1,"Alameda",10,29,19.5,35.1880598884,-106.646949118,"Angostura Reach","Monsoon"
2019,8,2,"Rio Grande Nature Center",28.5,21.5,25,35.1267624154,-106.688450012,"Angostura Reach","Monsoon"
2019,8,3,"Los Lunas",NA,27,27,34.8123850767529,-106.714471968474,"Isleta Reach","Monsoon"
2019,8,4,"Belen",22.5,24.5,23.5,34.6481124155284,-106.737727748983,"Isleta Reach","Monsoon"
2019,8,5,"Santa Ana",45.5,67,56.25,35.34284,-106.5458,"Angostura Reach","Monsoon"
2019,8,6,"Savannah",9.5,1.5,5.5,35.1428674147,-106.681982289,"Angostura Reach","Monsoon"
2019,8,7,"Lemitar",19.5,32,25.75,34.1670457032,-106.889953039,"San Acacia Reach","Monsoon"
2019,8,8,"Hispanic Cultural Center",13,23,18,35.0688083802,-106.65807622,"Angostura Reach","Monsoon"
2019,8,10,"Diversion",NA,26,26,35.1916189224,-106.643382687,"Angostura Reach","Monsoon"
2019,8,11,"Calabacillas",16,31,23.5,35.1946222612,-106.646350963,"Angostura Reach","Monsoon"
2019,8,12,"Minnow",7,25,16,35.1972256042,-106.644122231,"Angostura Reach","Monsoon"
2019,8,13,"Harrison",5.5,14,9.75,35.0150622305,-106.673722917,"Angostura Reach","Monsoon"
2019,8,14,"Sevilleta",16,21.5,18.75,34.2586573236,-106.883372761,"San Acacia Reach","Monsoon"
2019,8,15,"Valencia Cleared",10.5,27,18.75,34.6486505386211,-106.739180486447,"Isleta Reach","Monsoon"
2019,8,16,"Valencia Forest",13,25,19,34.6472147233729,-106.738922864063,"Isleta Reach","Monsoon"
2019,8,17,"Montano",15,38,26.5,35.1452628545,-106.680332705,"Angostura Reach","Monsoon"
2019,8,18,"Reynolds Cleared",10.5,30.5,20.5,34.6567454384498,-106.738602216398,"Isleta Reach","Monsoon"
2019,8,19,"Reynolds Forest",19,28,23.5,34.6576114622675,-106.739436295579,"Isleta Reach","Monsoon"
2019,8,20,"Route 66",17,35,26,35.1006512603,-106.691932797,"Angostura Reach","Monsoon"
2019,8,21,"Badger",6,20,13,35.1955715759,-106.641632737,"Angostura Reach","Monsoon"
2019,8,22,"Bobcat",5.5,21,13.25,35.2010747789,-106.641162297,"Angostura Reach","Monsoon"
2019,8,23,"BioPark",23,37,30,35.0799846256,-106.669723455,"Angostura Reach","Monsoon"
2019,8,24,"Santo Domingo",5.5,20,12.75,35.50989,-106.3896,"Cochiti Reach","Monsoon"
2019,8,25,"Crawford",16,29,22.5,34.637561057629,-106.74347269011,"Isleta Reach","Monsoon"
2019,8,26,"Mesilla",7,16,11.5,32.248328,-106.821014,"South of San Marcial Reach","Monsoon"
2019,8,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Monsoon"
2019,8,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Monsoon"
2019,8,29,"Albuquerque Overbank Project",19,7.5,13.25,35.0452081969,-106.665732215,"Angostura Reach","Monsoon"
2019,8,30,"State Land Office",16,20,18,34.9679188689,-106.685667747,"Angostura Reach","Monsoon"
2019,8,31,"San Jose",7,14,10.5,35.0124335977,-106.672728518,"Angostura Reach","Monsoon"
2019,8,32,"Sandia",18,24,21,35.255,-106.5907,"Angostura Reach","Monsoon"
2019,8,33,"Bosque del Apache",16,NA,16,33.8196650872,-106.854014975,"San Acacia Reach","Monsoon"
2019,8,34,"River Realignment",15,NA,15,33.8227,-106.8419,"San Acacia Reach","Monsoon"
2019,9,1,"Alameda",25,37,31,35.1880598884,-106.646949118,"Angostura Reach","Monsoon"
2019,9,2,"Rio Grande Nature Center",18,11,14.5,35.1267624154,-106.688450012,"Angostura Reach","Monsoon"
2019,9,3,"Los Lunas",6.5,16,11.25,34.8123850767529,-106.714471968474,"Isleta Reach","Monsoon"
2019,9,4,"Belen",3.6,11,7.3,34.6481124155284,-106.737727748983,"Isleta Reach","Monsoon"
2019,9,5,"Santa Ana",4,8.5,6.25,35.34284,-106.5458,"Angostura Reach","Monsoon"
2019,9,6,"Savannah",8.5,28,18.25,35.1428674147,-106.681982289,"Angostura Reach","Monsoon"
2019,9,7,"Lemitar",NA,NA,NA,34.1670457032,-106.889953039,"San Acacia Reach","Monsoon"
2019,9,8,"Hispanic Cultural Center",6.8,18,12.4,35.0688083802,-106.65807622,"Angostura Reach","Monsoon"
2019,9,10,"Diversion",17,32,24.5,35.1916189224,-106.643382687,"Angostura Reach","Monsoon"
2019,9,11,"Calabacillas",25.5,38,31.75,35.1946222612,-106.646350963,"Angostura Reach","Monsoon"
2019,9,12,"Minnow",18,40,29,35.1972256042,-106.644122231,"Angostura Reach","Monsoon"
2019,9,13,"Harrison",3.5,8.5,6,35.0150622305,-106.673722917,"Angostura Reach","Monsoon"
2019,9,14,"Sevilleta",8,14,11,34.2586573236,-106.883372761,"San Acacia Reach","Monsoon"
2019,9,15,"Valencia Cleared",10.5,5,7.75,34.6486505386211,-106.739180486447,"Isleta Reach","Monsoon"
2019,9,16,"Valencia Forest",1.5,5.5,3.5,34.6472147233729,-106.738922864063,"Isleta Reach","Monsoon"
2019,9,17,"Montano",10.1,22.5,16.3,35.1452628545,-106.680332705,"Angostura Reach","Monsoon"
2019,9,18,"Reynolds Cleared",2.5,11,6.75,34.6567454384498,-106.738602216398,"Isleta Reach","Monsoon"
2019,9,19,"Reynolds Forest",4,12,8,34.6576114622675,-106.739436295579,"Isleta Reach","Monsoon"
2019,9,20,"Route 66",13.5,25,19.25,35.1006512603,-106.691932797,"Angostura Reach","Monsoon"
2019,9,21,"Badger",85,36,60.5,35.1955715759,-106.641632737,"Angostura Reach","Monsoon"
2019,9,22,"Bobcat",22,37,29.5,35.2010747789,-106.641162297,"Angostura Reach","Monsoon"
2019,9,23,"BioPark",14,23,18.5,35.0799846256,-106.669723455,"Angostura Reach","Monsoon"
2019,9,24,"Santo Domingo",6.5,19,12.75,35.50989,-106.3896,"Cochiti Reach","Monsoon"
2019,9,25,"Crawford",7.2,8,7.6,34.637561057629,-106.74347269011,"Isleta Reach","Monsoon"
2019,9,26,"Mesilla",13,27,20,32.248328,-106.821014,"South of San Marcial Reach","Monsoon"
2019,9,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Monsoon"
2019,9,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Monsoon"
2019,9,29,"Albuquerque Overbank Project",0.5,6.3,3.4,35.0452081969,-106.665732215,"Angostura Reach","Monsoon"
2019,9,30,"State Land Office",5.5,6.5,6,34.9679188689,-106.685667747,"Angostura Reach","Monsoon"
2019,9,31,"San Jose",3.5,6,4.75,35.0124335977,-106.672728518,"Angostura Reach","Monsoon"
2019,9,32,"Sandia",6.5,21,13.75,35.255,-106.5907,"Angostura Reach","Monsoon"
2019,9,33,"Bosque del Apache",10,NA,10,33.8196650872,-106.854014975,"San Acacia Reach","Monsoon"
2019,9,34,"River Realignment",2.3,NA,2.3,33.8227,-106.8419,"San Acacia Reach","Monsoon"
2019,10,1,"Alameda",44.5,12,28.25,35.1880598884,-106.646949118,"Angostura Reach","Monsoon"
2019,10,2,"Rio Grande Nature Center",8,8,8,35.1267624154,-106.688450012,"Angostura Reach","Monsoon"
2019,10,3,"Los Lunas",14,15,14.5,34.8123850767529,-106.714471968474,"Isleta Reach","Monsoon"
2019,10,4,"Belen",30.5,40,35.25,34.6481124155284,-106.737727748983,"Isleta Reach","Monsoon"
2019,10,5,"Santa Ana",13,17.8,15.4,35.34284,-106.5458,"Angostura Reach","Monsoon"
2019,10,6,"Savannah",6,11,8.5,35.1428674147,-106.681982289,"Angostura Reach","Monsoon"
2019,10,7,"Lemitar",7,NA,7,34.1670457032,-106.889953039,"San Acacia Reach","Monsoon"
2019,10,8,"Hispanic Cultural Center",16.5,21,18.75,35.0688083802,-106.65807622,"Angostura Reach","Monsoon"
2019,10,10,"Diversion",8.5,14,11.25,35.1916189224,-106.643382687,"Angostura Reach","Monsoon"
2019,10,11,"Calabacillas",10.5,14,12.25,35.1946222612,-106.646350963,"Angostura Reach","Monsoon"
2019,10,12,"Minnow",11,15,13,35.1972256042,-106.644122231,"Angostura Reach","Monsoon"
2019,10,13,"Harrison",10,17,13.5,35.0150622305,-106.673722917,"Angostura Reach","Monsoon"
2019,10,14,"Sevilleta",NA,4.5,4.5,34.2586573236,-106.883372761,"San Acacia Reach","Monsoon"
2019,10,15,"Valencia Cleared",39,39,39,34.6486505386211,-106.739180486447,"Isleta Reach","Monsoon"
2019,10,16,"Valencia Forest",40,45,42.5,34.6472147233729,-106.738922864063,"Isleta Reach","Monsoon"
2019,10,17,"Montano",7,16,11.5,35.1452628545,-106.680332705,"Angostura Reach","Monsoon"
2019,10,18,"Reynolds Cleared",31,43,37,34.6567454384498,-106.738602216398,"Isleta Reach","Monsoon"
2019,10,19,"Reynolds Forest",45,43,44,34.6576114622675,-106.739436295579,"Isleta Reach","Monsoon"
2019,10,20,"Route 66",6.5,7.5,7,35.1006512603,-106.691932797,"Angostura Reach","Monsoon"
2019,10,21,"Badger",9,4,6.5,35.1955715759,-106.641632737,"Angostura Reach","Monsoon"
2019,10,22,"Bobcat",9,14.6,11.8,35.2010747789,-106.641162297,"Angostura Reach","Monsoon"
2019,10,23,"BioPark",6.5,12,9.25,35.0799846256,-106.669723455,"Angostura Reach","Monsoon"
2019,10,24,"Santo Domingo",7,14,10.5,35.50989,-106.3896,"Cochiti Reach","Monsoon"
2019,10,25,"Crawford",26.5,38,32.25,34.637561057629,-106.74347269011,"Isleta Reach","Monsoon"
2019,10,26,"Mesilla",8,13,10.5,32.248328,-106.821014,"South of San Marcial Reach","Monsoon"
2019,10,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Monsoon"
2019,10,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Monsoon"
2019,10,29,"Albuquerque Overbank Project",4,24,14,35.0452081969,-106.665732215,"Angostura Reach","Monsoon"
2019,10,30,"State Land Office",17,18,17.5,34.9679188689,-106.685667747,"Angostura Reach","Monsoon"
2019,10,31,"San Jose",25,21,23,35.0124335977,-106.672728518,"Angostura Reach","Monsoon"
2019,10,32,"Sandia",6,13,9.5,35.255,-106.5907,"Angostura Reach","Monsoon"
2019,10,33,"Bosque del Apache",15,NA,15,33.8196650872,-106.854014975,"San Acacia Reach","Monsoon"
2019,10,34,"River Realignment",19,16,17.5,33.8227,-106.8419,"San Acacia Reach","Monsoon"
2019,11,1,"Alameda",17,21,19,35.1880598884,-106.646949118,"Angostura Reach","Winter"
2019,11,2,"Rio Grande Nature Center",5,5.5,5.25,35.1267624154,-106.688450012,"Angostura Reach","Winter"
2019,11,3,"Los Lunas",18,22,20,34.8123850767529,-106.714471968474,"Isleta Reach","Winter"
2019,11,4,"Belen",3,5,4,34.6481124155284,-106.737727748983,"Isleta Reach","Winter"
2019,11,5,"Santa Ana",8,8.5,8.25,35.34284,-106.5458,"Angostura Reach","Winter"
2019,11,6,"Savannah",2.5,7,4.75,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2019,11,7,"Lemitar",25.5,26.5,26,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2019,11,8,"Hispanic Cultural Center",11,12,11.5,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2019,11,10,"Diversion",NA,1,1,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2019,11,11,"Calabacillas",21,27,24,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2019,11,12,"Minnow",3.5,8,5.75,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2019,11,13,"Harrison",23,28,25.5,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2019,11,14,"Sevilleta",24,30,27,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2019,11,15,"Valencia Cleared",15.5,18,16.75,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2019,11,16,"Valencia Forest",3,3.5,3.25,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2019,11,17,"Montano",2.3,10.5,6.4,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2019,11,18,"Reynolds Cleared",13,17,15,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2019,11,19,"Reynolds Forest",10,15,12.5,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2019,11,20,"Route 66",6,12,9,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2019,11,21,"Badger",11,14,12.5,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2019,11,22,"Bobcat",14.5,28,21.25,35.2010747789,-106.641162297,"Angostura Reach","Winter"
2019,11,23,"BioPark",17,22,19.5,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2019,11,24,"Santo Domingo",2,4,3,35.50989,-106.3896,"Cochiti Reach","Winter"
2019,11,25,"Crawford",2.7,5,3.85,34.637561057629,-106.74347269011,"Isleta Reach","Winter"
2019,11,26,"Mesilla",5.5,10,7.75,32.248328,-106.821014,"South of San Marcial Reach","Winter"
2019,11,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Winter"
2019,11,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Winter"
2019,11,29,"Albuquerque Overbank Project",1.3,5,3.15,35.0452081969,-106.665732215,"Angostura Reach","Winter"
2019,11,30,"State Land Office",18.5,24,21.25,34.9679188689,-106.685667747,"Angostura Reach","Winter"
2019,11,31,"San Jose",3,2.3,2.65,35.0124335977,-106.672728518,"Angostura Reach","Winter"
2019,11,32,"Sandia",24,36,30,35.255,-106.5907,"Angostura Reach","Winter"
2019,11,33,"Bosque del Apache",24,NA,24,33.8196650872,-106.854014975,"San Acacia Reach","Winter"
2019,11,34,"River Realignment",40,33,36.5,33.8227,-106.8419,"San Acacia Reach","Winter"
2019,12,1,"Alameda",30,33,31.5,35.1880598884,-106.646949118,"Angostura Reach","Winter"
2019,12,2,"Rio Grande Nature Center",36,NA,36,35.1267624154,-106.688450012,"Angostura Reach","Winter"
2019,12,3,"Los Lunas",NA,19,19,34.8123850767529,-106.714471968474,"Isleta Reach","Winter"
2019,12,4,"Belen",68,NA,68,34.6481124155284,-106.737727748983,"Isleta Reach","Winter"
2019,12,5,"Santa Ana",43,56,49.5,35.34284,-106.5458,"Angostura Reach","Winter"
2019,12,6,"Savannah",23,50.5,36.75,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2019,12,7,"Lemitar",25,24,24.5,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2019,12,8,"Hispanic Cultural Center",34,39,36.5,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2019,12,10,"Diversion",43,43,43,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2019,12,11,"Calabacillas",21,30,25.5,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2019,12,12,"Minnow",39,45,42,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2019,12,13,"Harrison",26,28,27,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2019,12,14,"Sevilleta",NA,NA,NA,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2019,12,15,"Valencia Cleared",23,29,26,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2019,12,16,"Valencia Forest",35,NA,35,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2019,12,17,"Montano",NA,41,41,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2019,12,18,"Reynolds Cleared",32,32,32,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2019,12,19,"Reynolds Forest",32,35,33.5,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2019,12,20,"Route 66",29,42,35.5,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2019,12,21,"Badger",16,26,21,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2019,12,22,"Bobcat",0.5,0.5,0.5,35.2010747789,-106.641162297,"Angostura Reach","Winter"
2019,12,23,"BioPark",28,35,31.5,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2019,12,24,"Santo Domingo",NA,NA,NA,35.50989,-106.3896,"Cochiti Reach","Winter"
2019,12,25,"Crawford",37,42,39.5,34.637561057629,-106.74347269011,"Isleta Reach","Winter"
2019,12,26,"Mesilla",22,46,34,32.248328,-106.821014,"South of San Marcial Reach","Winter"
2019,12,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Winter"
2019,12,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Winter"
2019,12,29,"Albuquerque Overbank Project",27,47,37,35.0452081969,-106.665732215,"Angostura Reach","Winter"
2019,12,30,"State Land Office",19,23,21,34.9679188689,-106.685667747,"Angostura Reach","Winter"
2019,12,31,"San Jose",45,50,47.5,35.0124335977,-106.672728518,"Angostura Reach","Winter"
2019,12,32,"Sandia",19,23,21,35.255,-106.5907,"Angostura Reach","Winter"
2019,12,33,"Bosque del Apache",42,41,41.5,33.8196650872,-106.854014975,"San Acacia Reach","Winter"
2019,12,34,"River Realignment",45,32,38.5,33.8227,-106.8419,"San Acacia Reach","Winter"
2020,1,1,"Alameda",12.5,16,14.25,35.1880598884,-106.646949118,"Angostura Reach","Winter"
2020,1,2,"Rio Grande Nature Center",11,12,11.5,35.1267624154,-106.688450012,"Angostura Reach","Winter"
2020,1,3,"Los Lunas",NA,NA,NA,34.8123850767529,-106.714471968474,"Isleta Reach","Winter"
2020,1,4,"Belen",12,7,9.5,34.6481124155284,-106.737727748983,"Isleta Reach","Winter"
2020,1,5,"Santa Ana",17,2.5,9.75,35.34284,-106.5458,"Angostura Reach","Winter"
2020,1,6,"Savannah",30,13,21.5,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2020,1,7,"Lemitar",4.3,7.3,5.8,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2020,1,8,"Hispanic Cultural Center",10.5,13,11.75,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2020,1,10,"Diversion",8,18,13,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2020,1,11,"Calabacillas",NA,NA,NA,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2020,1,12,"Minnow",9,16,12.5,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2020,1,13,"Harrison",7.5,12,9.75,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2020,1,14,"Sevilleta",NA,NA,NA,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2020,1,15,"Valencia Cleared",5,NA,5,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2020,1,16,"Valencia Forest",4,6,5,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2020,1,17,"Montano",7,16,11.5,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2020,1,18,"Reynolds Cleared",2,7,4.5,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2020,1,19,"Reynolds Forest",NA,7.5,7.5,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2020,1,20,"Route 66",4,12.5,8.25,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2020,1,21,"Badger",3.5,4.5,4,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2020,1,22,"Bobcat",NA,17,17,35.2010747789,-106.641162297,"Angostura Reach","Winter"
2020,1,23,"BioPark",9.5,13,11.25,35.0799846256,-106.669723455,"Angostura Reach","Winter"
2020,1,24,"Santo Domingo",7,NA,7,35.50989,-106.3896,"Cochiti Reach","Winter"
2020,1,25,"Crawford",5.5,7.5,6.5,34.637561057629,-106.74347269011,"Isleta Reach","Winter"
2020,1,26,"Mesilla",1,1.5,1.25,32.248328,-106.821014,"South of San Marcial Reach","Winter"
2020,1,27,"Bosque Farm",NA,NA,NA,34.8477697505695,-106.714997116643,"Isleta Reach","Winter"
2020,1,28,"Valle de Oro",NA,NA,NA,34.9797688406,-106.680112434,"Angostura Reach","Winter"
2020,1,29,"Albuquerque Overbank Project",4.5,12,8.25,35.0452081969,-106.665732215,"Angostura Reach","Winter"
2020,1,30,"State Land Office",7.5,8.5,8,34.9679188689,-106.685667747,"Angostura Reach","Winter"
2020,1,31,"San Jose",8,9,8.5,35.0124335977,-106.672728518,"Angostura Reach","Winter"
2020,1,32,"Sandia",NA,NA,NA,35.255,-106.5907,"Angostura Reach","Winter"
2020,1,33,"Bosque del Apache",5.5,9.5,7.5,33.8196650872,-106.854014975,"San Acacia Reach","Winter"
2020,1,34,"River Realignment",10,10,10,33.8227,-106.8419,"San Acacia Reach","Winter"
2020,2,1,"Alameda",10,NA,10,35.1880598884,-106.646949118,"Angostura Reach","Winter"
2020,2,2,"Rio Grande Nature Center",8.5,9,8.75,35.1267624154,-106.688450012,"Angostura Reach","Winter"
2020,2,3,"Los Lunas",NA,NA,NA,34.8123850767529,-106.714471968474,"Isleta Reach","Winter"
2020,2,4,"Belen",21,17,19,34.6481124155284,-106.737727748983,"Isleta Reach","Winter"
2020,2,5,"Santa Ana",15.9,NA,15.9,35.34284,-106.5458,"Angostura Reach","Winter"
2020,2,6,"Savannah",NA,14,14,35.1428674147,-106.681982289,"Angostura Reach","Winter"
2020,2,7,"Lemitar",13,16,14.5,34.1670457032,-106.889953039,"San Acacia Reach","Winter"
2020,2,8,"Hispanic Cultural Center",7,9,8,35.0688083802,-106.65807622,"Angostura Reach","Winter"
2020,2,10,"Diversion",7.5,12.1,9.8,35.1916189224,-106.643382687,"Angostura Reach","Winter"
2020,2,11,"Calabacillas",7.5,12.5,10,35.1946222612,-106.646350963,"Angostura Reach","Winter"
2020,2,12,"Minnow",5.5,3,4.25,35.1972256042,-106.644122231,"Angostura Reach","Winter"
2020,2,13,"Harrison",9.5,10.5,10,35.0150622305,-106.673722917,"Angostura Reach","Winter"
2020,2,14,"Sevilleta",NA,16,16,34.2586573236,-106.883372761,"San Acacia Reach","Winter"
2020,2,15,"Valencia Cleared",10,NA,10,34.6486505386211,-106.739180486447,"Isleta Reach","Winter"
2020,2,16,"Valencia Forest",10,15,12.5,34.6472147233729,-106.738922864063,"Isleta Reach","Winter"
2020,2,17,"Montano",8.5,12.2,10.35,35.1452628545,-106.680332705,"Angostura Reach","Winter"
2020,2,18,"Reynolds Cleared",9,14,11.5,34.6567454384498,-106.738602216398,"Isleta Reach","Winter"
2020,2,19,"Reynolds Forest",NA,15,15,34.6576114622675,-106.739436295579,"Isleta Reach","Winter"
2020,2,20,"Route 66",5,9.5,7.25,35.1006512603,-106.691932797,"Angostura Reach","Winter"
2020,2,21,"Badger",7,11,9,35.1955715759,-106.641632737,"Angostura Reach","Winter"
2020,2,22,"Bobcat",7.5,10.5,9,35.2010747789,-106.641162297,"Angostura Reach","Winter"
