site,ppt_canopy,ppt_open,year,month,day,site_name,site_lat,site_long
22,3.5,3.5,2008,11,22,Bobcat,35.19705633,-106.6439494
22,10.1,28.5,2017,8,15,Bobcat,35.19705633,-106.6439494
22,12.5,26.5,2015,11,21,Bobcat,35.19705633,-106.6439494
22,21.9,53,2014,8,23,Bobcat,35.19705633,-106.6439494
22,37.5,50,2007,4,14,Bobcat,35.19705633,-106.6439494
22,9,15,2010,1,24,Bobcat,35.19705633,-106.6439494
22,NA,NA,2017,12,NA,Bobcat,35.19705633,-106.6439494
22,0.8,0,2007,3,17,Bobcat,35.19705633,-106.6439494
22,0,0,2011,5,21,Bobcat,35.19705633,-106.6439494
22,2.5,5.2,2014,3,22,Bobcat,35.19705633,-106.6439494
22,1.8,7,2011,11,19,Bobcat,35.19705633,-106.6439494
22,3.5,5.5,2008,9,20,Bobcat,35.19705633,-106.6439494
22,7.8,13,2015,1,15,Bobcat,35.19705633,-106.6439494
22,NA,6.5,2014,9,20,Bobcat,35.19705633,-106.6439494
22,26,45,2015,7,21,Bobcat,35.19705633,-106.6439494
22,16,33,2015,8,22,Bobcat,35.19705633,-106.6439494
22,8.5,14,2009,1,24,Bobcat,35.19705633,-106.6439494
22,5,1.5,2015,9,19,Bobcat,35.19705633,-106.6439494
22,14.5,20,2010,4,24,Bobcat,35.19705633,-106.6439494
22,22,45,2009,9,19,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,7,19,Bobcat,35.19705633,-106.6439494
22,0,0,2013,4,20,Bobcat,35.19705633,-106.6439494
22,19,30,2007,9,15,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,9,21,Bobcat,35.19705633,-106.6439494
22,23,45,2007,12,15,Bobcat,35.19705633,-106.6439494
22,NA,9.5,2017,5,16,Bobcat,35.19705633,-106.6439494
22,0,1.8,2012,10,20,Bobcat,35.19705633,-106.6439494
22,20,46,2015,5,19,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,6,21,Bobcat,35.19705633,-106.6439494
22,4,17,2013,7,18,Bobcat,35.19705633,-106.6439494
22,4.5,9,2012,2,25,Bobcat,35.19705633,-106.6439494
22,9,8,2012,1,21,Bobcat,35.19705633,-106.6439494
22,4.5,11,2016,11,19,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,3,21,Bobcat,35.19705633,-106.6439494
22,15,30,2009,11,21,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,5,17,Bobcat,35.19705633,-106.6439494
22,14,25,2010,5,20,Bobcat,35.19705633,-106.6439494
22,0,0.5,2013,5,23,Bobcat,35.19705633,-106.6439494
22,24,46,2016,9,24,Bobcat,35.19705633,-106.6439494
22,6,8.5,2017,2,25,Bobcat,35.19705633,-106.6439494
22,6.5,16,2009,10,24,Bobcat,35.19705633,-106.6439494
22,9.5,15,2007,7,14,Bobcat,35.19705633,-106.6439494
22,NA,18,2015,12,19,Bobcat,35.19705633,-106.6439494
22,8.5,14,2009,3,17,Bobcat,35.19705633,-106.6439494
22,NA,NA,2006,6,21,Bobcat,35.19705633,-106.6439494
22,1,10,2011,8,15,Bobcat,35.19705633,-106.6439494
22,0,2.7,2017,7,18,Bobcat,35.19705633,-106.6439494
22,NA,NA,2005,10,19,Bobcat,35.19705633,-106.6439494
23,0,0,2011,6,20,BioPark,35.079,-106.668
23,4.2,7.5,2008,6,19,BioPark,35.079,-106.668
23,13,20,2014,10,23,BioPark,35.079,-106.668
23,0,0,2016,6,21,BioPark,35.079,-106.668
23,45,65,2008,8,21,BioPark,35.079,-106.668
23,6,16,2013,11,21,BioPark,35.079,-106.668
23,11.5,16,2015,2,19,BioPark,35.079,-106.668
23,2.5,5,2012,5,15,BioPark,35.079,-106.668
23,15,16,2016,12,19,BioPark,35.079,-106.668
23,0,0,2017,3,23,BioPark,35.079,-106.668
23,6,9.5,2013,10,17,BioPark,35.079,-106.668
23,19,24,2012,4,17,BioPark,35.079,-106.668
23,14,20,2007,10,18,BioPark,35.079,-106.668
23,3.5,NA,2008,3,20,BioPark,35.079,-106.668
23,15,22,2011,12,19,BioPark,35.079,-106.668
23,0,0,2010,6,17,BioPark,35.079,-106.668
23,1,1.5,2011,4,19,BioPark,35.079,-106.668
23,36,43,2015,10,22,BioPark,35.079,-106.668
23,0,0,2014,4,17,BioPark,35.079,-106.668
23,2.5,2.2,2013,3,21,BioPark,35.079,-106.668
23,3,9,2016,7,19,BioPark,35.079,-106.668
23,23,30,2007,8,21,BioPark,35.079,-106.668
23,48,60,2016,8,18,BioPark,35.079,-106.668
23,0.6,2.2,2011,7,18,BioPark,35.079,-106.668
23,4,6,2013,2,22,BioPark,35.079,-106.668
23,0,4,2016,5,18,BioPark,35.079,-106.668
23,4.5,6,2014,2,20,BioPark,35.079,-106.668
23,3.4,9.6,2017,9,21,BioPark,35.079,-106.668
23,0,0,2008,11,19,BioPark,35.079,-106.668
23,2.5,2.5,2011,2,17,BioPark,35.079,-106.668
23,0,0,2014,1,23,BioPark,35.079,-106.668
23,0,0,2012,6,20,BioPark,35.079,-106.668
23,29,36,2008,10,22,BioPark,35.079,-106.668
23,NA,0.1,2016,3,17,BioPark,35.079,-106.668
23,0,0,2009,5,21,BioPark,35.079,-106.668
23,9,15,2016,10,20,BioPark,35.079,-106.668
23,6.5,10.5,2010,10,21,BioPark,35.079,-106.668
23,30,38,2017,1,17,BioPark,35.079,-106.668
23,0.5,NA,2012,12,19,BioPark,35.079,-106.668
23,12,15.5,2013,12,16,BioPark,35.079,-106.668
23,21,22,2014,12,15,BioPark,35.079,-106.668
23,73,73,2013,8,22,BioPark,35.079,-106.668
23,4.4,11.1,2014,6,20,BioPark,35.079,-106.668
23,4.5,10,2009,12,16,BioPark,35.079,-106.668
23,25.3,35,2011,10,20,BioPark,35.079,-106.668
23,0,0.3,2013,4,17,BioPark,35.079,-106.668
23,31,36,2010,12,20,BioPark,35.079,-106.668
23,5,NA,2008,2,21,BioPark,35.079,-106.668
23,0.5,NA,2012,11,19,BioPark,35.079,-106.668
23,3.1,3.3,2012,3,22,BioPark,35.079,-106.668
23,71,98,2013,9,19,BioPark,35.079,-106.668
23,23.1,49.3,2017,8,17,BioPark,35.079,-106.668
23,0,0,2007,11,20,BioPark,35.079,-106.668
23,0,0,2013,6,19,BioPark,35.079,-106.668
23,12,13,2010,2,16,BioPark,35.079,-106.668
23,0.5,0.5,2009,2,19,BioPark,35.079,-106.668
23,8,16,2009,8,19,BioPark,35.079,-106.668
23,8.5,14.5,2012,7,18,BioPark,35.079,-106.668
23,1.5,2.5,2011,1,20,BioPark,35.079,-106.668
23,0,0.8,2014,5,20,BioPark,35.079,-106.668
23,0,2,2017,6,23,BioPark,35.079,-106.668
23,34,42,2007,4,17,BioPark,35.079,-106.668
23,4.5,7,2015,9,17,BioPark,35.079,-106.668
23,12,16.5,2009,6,18,BioPark,35.079,-106.668
23,2,3.5,2010,3,18,BioPark,35.079,-106.668
23,14,17,2015,3,19,BioPark,35.079,-106.668
23,34.2,55.7,2017,10,19,BioPark,35.079,-106.668
23,0,0,2007,3,20,BioPark,35.079,-106.668
23,0,0,2012,10,18,BioPark,35.079,-106.668
23,9,16.5,2008,7,17,BioPark,35.079,-106.668
23,11.5,14,2008,12,17,BioPark,35.079,-106.668
23,6.5,NA,2016,1,21,BioPark,35.079,-106.668
23,0.8,0.8,2013,1,17,BioPark,35.079,-106.668
23,83,110,2010,8,18,BioPark,35.079,-106.668
23,1,3,2011,11,17,BioPark,35.079,-106.668
23,3.5,4.2,2008,1,22,BioPark,35.079,-106.668
23,0.9,0,2017,11,18,BioPark,35.079,-106.668
23,26,46,2015,5,21,BioPark,35.079,-106.668
23,6,10,2009,4,23,BioPark,35.079,-106.668
23,5.8,9,2014,3,20,BioPark,35.079,-106.668
23,35,47,2010,9,23,BioPark,35.079,-106.668
23,5,6.5,2012,1,19,BioPark,35.079,-106.668
23,5,5,2016,4,21,BioPark,35.079,-106.668
23,12,15,2012,2,23,BioPark,35.079,-106.668
23,15,22,2009,9,15,BioPark,35.079,-106.668
23,11,19,2015,6,16,BioPark,35.079,-106.668
23,0,0,2011,3,14,BioPark,35.079,-106.668
23,20,45,2010,11,18,BioPark,35.079,-106.668
23,1,3.1,2014,11,20,BioPark,35.079,-106.668
23,19,31,2009,7,23,BioPark,35.079,-106.668
23,2.5,6.9,2012,9,20,BioPark,35.079,-106.668
23,32.5,48,2014,7,17,BioPark,35.079,-106.668
23,5.5,7.5,2010,1,19,BioPark,35.079,-106.668
23,0,0,2015,4,22,BioPark,35.079,-106.668
23,5.5,7.7,2015,1,21,BioPark,35.079,-106.668
23,18,25,2007,5,15,BioPark,35.079,-106.668
23,15.7,30,2012,8,22,BioPark,35.079,-106.668
23,0,0,2011,5,19,BioPark,35.079,-106.668
23,48,64,2015,7,21,BioPark,35.079,-106.668
23,7.5,21,2007,7,17,BioPark,35.079,-106.668
23,5,13,2017,5,18,BioPark,35.079,-106.668
23,31,47,2016,9,22,BioPark,35.079,-106.668
23,18.7,24.8,2007,9,19,BioPark,35.079,-106.668
23,0,0,2017,12,20,BioPark,35.079,-106.668
23,4.5,5.5,2009,1,21,BioPark,35.079,-106.668
23,0.8,6,2010,7,22,BioPark,35.079,-106.668
23,12,16,2015,11,19,BioPark,35.079,-106.668
23,25,38,2015,8,17,BioPark,35.079,-106.668
23,3,NA,2016,2,18,BioPark,35.079,-106.668
23,9,13.4,2008,5,21,BioPark,35.079,-106.668
23,0.7,1.5,2008,9,17,BioPark,35.079,-106.668
23,2,7,2016,11,16,BioPark,35.079,-106.668
23,1.6,1.8,2008,4,17,BioPark,35.079,-106.668
23,24,37,2009,10,20,BioPark,35.079,-106.668
23,8,17,2014,9,18,BioPark,35.079,-106.668
23,42,51,2011,9,22,BioPark,35.079,-106.668
23,14,20,2017,2,22,BioPark,35.079,-106.668
23,1.3,5.4,2017,7,19,BioPark,35.079,-106.668
23,11.5,18,2010,4,20,BioPark,35.079,-106.668
23,14,23,2011,8,16,BioPark,35.079,-106.668
23,1,2.8,2013,5,24,BioPark,35.079,-106.668
23,33,37,2014,8,19,BioPark,35.079,-106.668
23,6,14,2007,6,19,BioPark,35.079,-106.668
23,3.5,5.5,2010,5,20,BioPark,35.079,-106.668
23,5,8,2009,3,18,BioPark,35.079,-106.668
23,5,0,2017,4,20,BioPark,35.079,-106.668
23,21,31,2009,11,17,BioPark,35.079,-106.668
23,27,33,2007,12,20,BioPark,35.079,-106.668
23,18.5,33,2013,7,17,BioPark,35.079,-106.668
23,21,19.5,2015,12,10,BioPark,35.079,-106.668
24,0.8,1.5,2013,4,16,Santo Domingo,35.50989,-106.3896
24,11,15,2015,2,19,Santo Domingo,35.50989,-106.3896
24,18,NA,2008,8,19,Santo Domingo,35.50989,-106.3896
24,0,0,2011,6,20,Santo Domingo,35.50989,-106.3896
24,24,32,2015,10,21,Santo Domingo,35.50989,-106.3896
24,9,13,2012,4,16,Santo Domingo,35.50989,-106.3896
24,17,29,2013,11,19,Santo Domingo,35.50989,-106.3896
24,1,3,2010,6,18,Santo Domingo,35.50989,-106.3896
24,6.6,9.6,2014,2,18,Santo Domingo,35.50989,-106.3896
24,NA,NA,2009,6,NA,Santo Domingo,35.50989,-106.3896
24,NA,1,2013,3,19,Santo Domingo,35.50989,-106.3896
24,4,17,2014,10,24,Santo Domingo,35.50989,-106.3896
24,4.5,2.5,2016,12,20,Santo Domingo,35.50989,-106.3896
24,10,9,2008,3,18,Santo Domingo,35.50989,-106.3896
24,6.5,11,2013,10,14,Santo Domingo,35.50989,-106.3896
24,11,25,2015,6,15,Santo Domingo,35.50989,-106.3896
24,8,10,2015,1,23,Santo Domingo,35.50989,-106.3896
24,27,NA,2017,1,20,Santo Domingo,35.50989,-106.3896
24,8.2,11.5,2014,11,18,Santo Domingo,35.50989,-106.3896
24,6.8,8.8,2012,5,17,Santo Domingo,35.50989,-106.3896
24,6.5,5,2013,1,16,Santo Domingo,35.50989,-106.3896
24,4.3,16.5,2017,8,18,Santo Domingo,35.50989,-106.3896
24,11.5,NA,2008,6,17,Santo Domingo,35.50989,-106.3896
24,93,150,2013,9,16,Santo Domingo,35.50989,-106.3896
24,0,0,2014,1,24,Santo Domingo,35.50989,-106.3896
24,1.7,9,2017,9,22,Santo Domingo,35.50989,-106.3896
24,9,NA,2008,7,15,Santo Domingo,35.50989,-106.3896
24,1.5,3,2011,4,19,Santo Domingo,35.50989,-106.3896
24,20,15,2015,3,19,Santo Domingo,35.50989,-106.3896
24,0,NA,2012,12,17,Santo Domingo,35.50989,-106.3896
24,2,6,2016,5,20,Santo Domingo,35.50989,-106.3896
24,27,37,2010,7,22,Santo Domingo,35.50989,-106.3896
24,0,2,2016,10,21,Santo Domingo,35.50989,-106.3896
24,1,0.8,2008,11,18,Santo Domingo,35.50989,-106.3896
24,2,4.8,2013,2,20,Santo Domingo,35.50989,-106.3896
24,25,26,2013,12,16,Santo Domingo,35.50989,-106.3896
24,2.7,NA,2015,9,17,Santo Domingo,35.50989,-106.3896
24,0.5,3.5,2016,6,23,Santo Domingo,35.50989,-106.3896
24,23,10,2010,12,21,Santo Domingo,35.50989,-106.3896
24,NA,NA,2009,5,NA,Santo Domingo,35.50989,-106.3896
24,1.5,4.5,2017,6,19,Santo Domingo,35.50989,-106.3896
24,26,41,2011,10,18,Santo Domingo,35.50989,-106.3896
24,3,9,2011,11,15,Santo Domingo,35.50989,-106.3896
24,3.5,6,2011,2,16,Santo Domingo,35.50989,-106.3896
24,0,0,2012,11,21,Santo Domingo,35.50989,-106.3896
24,5,7,2012,3,21,Santo Domingo,35.50989,-106.3896
24,12,27.5,2016,8,19,Santo Domingo,35.50989,-106.3896
24,0.6,0,2009,2,17,Santo Domingo,35.50989,-106.3896
24,19,25,2009,12,15,Santo Domingo,35.50989,-106.3896
24,8,15,2012,7,17,Santo Domingo,35.50989,-106.3896
24,4,4.5,2011,1,19,Santo Domingo,35.50989,-106.3896
24,12,18,2010,1,19,Santo Domingo,35.50989,-106.3896
24,41,56,2009,8,18,Santo Domingo,35.50989,-106.3896
24,17.5,26,2010,3,18,Santo Domingo,35.50989,-106.3896
24,24,54,2015,5,18,Santo Domingo,35.50989,-106.3896
24,8.5,10,2008,2,19,Santo Domingo,35.50989,-106.3896
24,100,110,2010,8,20,Santo Domingo,35.50989,-106.3896
24,1,3.5,2011,7,21,Santo Domingo,35.50989,-106.3896
24,7.5,9,2013,6,17,Santo Domingo,35.50989,-106.3896
24,0,0,2012,6,19,Santo Domingo,35.50989,-106.3896
24,0,0,2014,4,15,Santo Domingo,35.50989,-106.3896
24,15,32,2016,9,23,Santo Domingo,35.50989,-106.3896
24,10,18.5,2015,4,24,Santo Domingo,35.50989,-106.3896
24,2,3.9,2014,5,23,Santo Domingo,35.50989,-106.3896
24,3.5,5.5,2012,1,17,Santo Domingo,35.50989,-106.3896
24,NA,NA,2017,3,NA,Santo Domingo,35.50989,-106.3896
24,12,17.5,2012,8,22,Santo Domingo,35.50989,-106.3896
24,15,29,2017,5,16,Santo Domingo,35.50989,-106.3896
24,2.5,5.8,2014,3,20,Santo Domingo,35.50989,-106.3896
24,70,93,2013,8,20,Santo Domingo,35.50989,-106.3896
24,3.5,13,2014,6,18,Santo Domingo,35.50989,-106.3896
24,2.5,3.5,2016,3,16,Santo Domingo,35.50989,-106.3896
24,30,46,2010,10,20,Santo Domingo,35.50989,-106.3896
24,1.5,0,2016,7,21,Santo Domingo,35.50989,-106.3896
24,0.5,7,2012,9,18,Santo Domingo,35.50989,-106.3896
24,NA,NA,2011,12,20,Santo Domingo,35.50989,-106.3896
24,25.2,37,2010,9,23,Santo Domingo,35.50989,-106.3896
24,0,0,2017,12,18,Santo Domingo,35.50989,-106.3896
24,24,23,2008,12,19,Santo Domingo,35.50989,-106.3896
24,0.5,1.5,2012,2,21,Santo Domingo,35.50989,-106.3896
24,22,27.5,2010,2,16,Santo Domingo,35.50989,-106.3896
24,0.8,2.5,2012,10,16,Santo Domingo,35.50989,-106.3896
24,17,44,2015,7,20,Santo Domingo,35.50989,-106.3896
24,NA,NA,2011,5,NA,Santo Domingo,35.50989,-106.3896
24,131.7,104,2017,10,20,Santo Domingo,35.50989,-106.3896
24,27,62,2015,8,18,Santo Domingo,35.50989,-106.3896
24,1.5,7.5,2014,9,18,Santo Domingo,35.50989,-106.3896
24,0,NA,2016,2,18,Santo Domingo,35.50989,-106.3896
24,5,15,2016,4,22,Santo Domingo,35.50989,-106.3896
24,13,NA,2008,5,20,Santo Domingo,35.50989,-106.3896
24,4.5,12,2009,7,20,Santo Domingo,35.50989,-106.3896
24,NA,13,2016,11,18,Santo Domingo,35.50989,-106.3896
24,12,23,2009,9,15,Santo Domingo,35.50989,-106.3896
24,9,24,2009,10,20,Santo Domingo,35.50989,-106.3896
24,NA,13,2017,2,24,Santo Domingo,35.50989,-106.3896
24,15,23,2010,4,19,Santo Domingo,35.50989,-106.3896
24,28,49,2014,7,16,Santo Domingo,35.50989,-106.3896
24,0,NA,2017,11,20,Santo Domingo,35.50989,-106.3896
24,5.1,17,2017,7,17,Santo Domingo,35.50989,-106.3896
24,17,15,2010,11,15,Santo Domingo,35.50989,-106.3896
24,NA,NA,2011,3,NA,Santo Domingo,35.50989,-106.3896
24,NA,NA,2016,1,22,Santo Domingo,35.50989,-106.3896
24,17,27,2008,9,16,Santo Domingo,35.50989,-106.3896
24,2.8,6,2013,5,23,Santo Domingo,35.50989,-106.3896
24,23,11,2014,12,17,Santo Domingo,35.50989,-106.3896
24,1.3,NA,2008,4,17,Santo Domingo,35.50989,-106.3896
24,6.5,11,2009,1,20,Santo Domingo,35.50989,-106.3896
24,25,11,2015,11,20,Santo Domingo,35.50989,-106.3896
24,NA,NA,2015,12,NA,Santo Domingo,35.50989,-106.3896
24,5.5,7,2009,3,17,Santo Domingo,35.50989,-106.3896
24,43,61,2011,9,23,Santo Domingo,35.50989,-106.3896
24,8,15,2017,4,NA,Santo Domingo,35.50989,-106.3896
24,4,5,2010,5,19,Santo Domingo,35.50989,-106.3896
24,57,74,2008,10,21,Santo Domingo,35.50989,-106.3896
24,21.8,30,2009,4,24,Santo Domingo,35.50989,-106.3896
24,15.5,25,2011,8,15,Santo Domingo,35.50989,-106.3896
24,29,53,2014,8,20,Santo Domingo,35.50989,-106.3896
24,36,41,2013,7,22,Santo Domingo,35.50989,-106.3896
24,22,35,2009,11,17,Santo Domingo,35.50989,-106.3896
25,7.3,14,2015,6,16,Crawford,34.63835,-106.74277
25,NA,NA,2011,1,18,Crawford,34.63835,-106.74277
25,19.5,31,2017,9,19,Crawford,34.63835,-106.74277
25,21,26,2015,2,17,Crawford,34.63835,-106.74277
25,NA,15.5,2016,10,18,Crawford,34.63835,-106.74277
25,23,26,2015,10,20,Crawford,34.63835,-106.74277
25,20,29,2014,10,21,Crawford,34.63835,-106.74277
25,NA,NA,2010,7,20,Crawford,34.63835,-106.74277
25,NA,23,2016,8,16,Crawford,34.63835,-106.74277
25,NA,NA,2010,12,21,Crawford,34.63835,-106.74277
25,NA,NA,2009,5,19,Crawford,34.63835,-106.74277
25,1,3,2016,2,16,Crawford,34.63835,-106.74277
25,1.6,1.5,2014,2,18,Crawford,34.63835,-106.74277
25,37.5,55,2013,9,17,Crawford,34.63835,-106.74277
25,31,42,2012,8,21,Crawford,34.63835,-106.74277
25,19,19.5,2015,1,20,Crawford,34.63835,-106.74277
25,2.5,3.4,2013,4,16,Crawford,34.63835,-106.74277
25,NA,NA,2009,2,17,Crawford,34.63835,-106.74277
25,9.2,13.5,2016,4,19,Crawford,34.63835,-106.74277
25,0,0,2012,6,19,Crawford,34.63835,-106.74277
25,4.2,7,2013,10,15,Crawford,34.63835,-106.74277
25,47,50,2011,12,20,Crawford,34.63835,-106.74277
25,NA,NA,2009,6,16,Crawford,34.63835,-106.74277
25,18,19,2012,4,17,Crawford,34.63835,-106.74277
25,0.8,0,2014,4,15,Crawford,34.63835,-106.74277
25,NA,7.5,2016,12,20,Crawford,34.63835,-106.74277
25,43,45.2,2017,8,15,Crawford,34.63835,-106.74277
25,64,80,2014,8,19,Crawford,34.63835,-106.74277
25,NA,NA,2011,6,21,Crawford,34.63835,-106.74277
25,10.8,17,2014,9,16,Crawford,34.63835,-106.74277
25,14,20,2012,9,18,Crawford,34.63835,-106.74277
25,3.3,4,2014,1,21,Crawford,34.63835,-106.74277
25,19,21,2012,5,15,Crawford,34.63835,-106.74277
25,24.5,33,2012,7,17,Crawford,34.63835,-106.74277
25,4,4.8,2011,11,15,Crawford,34.63835,-106.74277
25,2,2,2012,3,20,Crawford,34.63835,-106.74277
25,3.6,9.3,2013,3,19,Crawford,34.63835,-106.74277
25,0.9,3.7,2016,5,17,Crawford,34.63835,-106.74277
25,6.5,12.5,2013,11,19,Crawford,34.63835,-106.74277
25,NA,23.2,2016,7,20,Crawford,34.63835,-106.74277
25,39,52,2014,7,15,Crawford,34.63835,-106.74277
25,0,0,2017,3,21,Crawford,34.63835,-106.74277
25,42,47,2017,1,17,Crawford,34.63835,-106.74277
25,4,5.5,2017,6,20,Crawford,34.63835,-106.74277
25,10,8.5,2014,3,18,Crawford,34.63835,-106.74277
25,NA,NA,2010,6,15,Crawford,34.63835,-106.74277
25,3,6,2012,12,18,Crawford,34.63835,-106.74277
25,0.3,0.5,2013,1,15,Crawford,34.63835,-106.74277
25,7,7,2015,9,14,Crawford,34.63835,-106.74277
25,NA,NA,2009,7,21,Crawford,34.63835,-106.74277
25,7,7,2015,4,21,Crawford,34.63835,-106.74277
25,NA,NA,2009,8,18,Crawford,34.63835,-106.74277
25,0,0,2016,3,15,Crawford,34.63835,-106.74277
25,0,0,2017,12,19,Crawford,34.63835,-106.74277
25,NA,NA,2011,2,15,Crawford,34.63835,-106.74277
25,4,4,2013,2,19,Crawford,34.63835,-106.74277
25,19,22,2011,10,17,Crawford,34.63835,-106.74277
25,28,31,2011,9,20,Crawford,34.63835,-106.74277
25,NA,NA,2011,4,19,Crawford,34.63835,-106.74277
25,10,12,2014,11,18,Crawford,34.63835,-106.74277
25,17,6.2,2013,12,17,Crawford,34.63835,-106.74277
25,19,27,2015,12,15,Crawford,34.63835,-106.74277
25,NA,NA,2010,5,18,Crawford,34.63835,-106.74277
25,1,1.8,2012,10,16,Crawford,34.63835,-106.74277
25,33,37,2015,8,15,Crawford,34.63835,-106.74277
25,0.7,1.5,2012,11,19,Crawford,34.63835,-106.74277
25,NA,NA,2011,5,17,Crawford,34.63835,-106.74277
25,NA,NA,2008,11,18,Crawford,34.63835,-106.74277
25,NA,NA,2008,12,16,Crawford,34.63835,-106.74277
25,NA,NA,2011,7,20,Crawford,34.63835,-106.74277
25,NA,NA,2010,1,19,Crawford,34.63835,-106.74277
25,73,87,2013,7,16,Crawford,34.63835,-106.74277
25,4.9,9.3,2016,6,22,Crawford,34.63835,-106.74277
25,2.1,3.3,2013,6,18,Crawford,34.63835,-106.74277
25,5.5,9,2017,2,21,Crawford,34.63835,-106.74277
25,9.5,11,2012,2,21,Crawford,34.63835,-106.74277
25,NA,NA,2009,10,20,Crawford,34.63835,-106.74277
25,NA,NA,2010,8,19,Crawford,34.63835,-106.74277
25,NA,NA,2010,3,16,Crawford,34.63835,-106.74277
25,106,110,2017,10,18,Crawford,34.63835,-106.74277
25,NA,NA,2011,3,15,Crawford,34.63835,-106.74277
25,41,42,2015,11,17,Crawford,34.63835,-106.74277
25,8.5,9.5,2015,3,17,Crawford,34.63835,-106.74277
25,3.6,7,2013,5,21,Crawford,34.63835,-106.74277
25,NA,NA,2010,11,16,Crawford,34.63835,-106.74277
25,NA,NA,2010,9,20,Crawford,34.63835,-106.74277
25,NA,11.5,2016,9,20,Crawford,34.63835,-106.74277
25,NA,NA,2010,10,19,Crawford,34.63835,-106.74277
25,36,45,2016,11,15,Crawford,34.63835,-106.74277
25,NA,NA,2009,4,23,Crawford,34.63835,-106.74277
25,NA,NA,2010,2,16,Crawford,34.63835,-106.74277
25,14,14,2014,12,16,Crawford,34.63835,-106.74277
25,6.5,8.5,2014,6,17,Crawford,34.63835,-106.74277
25,NA,NA,2011,8,16,Crawford,34.63835,-106.74277
25,14,17.5,2017,4,NA,Crawford,34.63835,-106.74277
25,27,32,2017,5,16,Crawford,34.63835,-106.74277
25,NA,NA,2010,4,20,Crawford,34.63835,-106.74277
25,2.5,3,2014,5,20,Crawford,34.63835,-106.74277
25,NA,NA,2009,12,15,Crawford,34.63835,-106.74277
25,1.3,NA,2017,11,21,Crawford,34.63835,-106.74277
25,21,33,2015,5,20,Crawford,34.63835,-106.74277
25,7.5,8.5,2012,1,17,Crawford,34.63835,-106.74277
25,NA,NA,2008,10,21,Crawford,34.63835,-106.74277
25,60,70,2013,8,20,Crawford,34.63835,-106.74277
25,NA,NA,2009,3,17,Crawford,34.63835,-106.74277
25,NA,NA,2009,9,15,Crawford,34.63835,-106.74277
25,NA,NA,2017,7,20,Crawford,34.63835,-106.74277
25,NA,20,2016,1,19,Crawford,34.63835,-106.74277
25,NA,NA,2009,1,20,Crawford,34.63835,-106.74277
25,NA,NA,2009,11,17,Crawford,34.63835,-106.74277
25,45.8,60,2015,7,21,Crawford,34.63835,-106.74277
26,6,8.5,2015,2,20,Mesilla,32.248328,-106.821014
26,NA,NA,2013,10,21,Mesilla,32.248328,-106.821014
26,10.2,12.7,2014,10,24,Mesilla,32.248328,-106.821014
26,1.6,1.4,2015,1,24,Mesilla,32.248328,-106.821014
26,0.1,10,2015,6,19,Mesilla,32.248328,-106.821014
26,0,0,2014,2,22,Mesilla,32.248328,-106.821014
26,5.5,7,2011,10,18,Mesilla,32.248328,-106.821014
26,NA,NA,2017,9,NA,Mesilla,32.248328,-106.821014
26,0,0.5,2013,11,20,Mesilla,32.248328,-106.821014
26,38,39,2011,12,20,Mesilla,32.248328,-106.821014
26,NA,NA,2013,9,17,Mesilla,32.248328,-106.821014
26,20,24,2012,5,15,Mesilla,32.248328,-106.821014
26,10,16.5,2012,7,17,Mesilla,32.248328,-106.821014
26,0.4,0.5,2016,12,22,Mesilla,32.248328,-106.821014
26,0,0.5,2011,11,15,Mesilla,32.248328,-106.821014
26,0,0,2012,4,17,Mesilla,32.248328,-106.821014
26,NA,NA,2015,3,NA,Mesilla,32.248328,-106.821014
26,0,0,2012,6,19,Mesilla,32.248328,-106.821014
26,13,7,2012,8,23,Mesilla,32.248328,-106.821014
26,0,0,2014,4,18,Mesilla,32.248328,-106.821014
26,NA,NA,2013,7,NA,Mesilla,32.248328,-106.821014
26,2.8,3,2014,12,17,Mesilla,32.248328,-106.821014
26,4,1.8,2015,11,18,Mesilla,32.248328,-106.821014
26,0,0,2011,6,21,Mesilla,32.248328,-106.821014
26,0,0,2013,3,21,Mesilla,32.248328,-106.821014
26,NA,NA,2012,12,NA,Mesilla,32.248328,-106.821014
26,10.1,14,2013,2,21,Mesilla,32.248328,-106.821014
26,10,5,2013,12,19,Mesilla,32.248328,-106.821014
26,NA,2.4,2016,2,18,Mesilla,32.248328,-106.821014
26,16,41,2015,10,22,Mesilla,32.248328,-106.821014
26,0,0,2014,5,23,Mesilla,32.248328,-106.821014
26,NA,NA,2017,10,NA,Mesilla,32.248328,-106.821014
26,2,4.1,2016,7,21,Mesilla,32.248328,-106.821014
26,25,38,2012,9,18,Mesilla,32.248328,-106.821014
26,1.4,4,2012,10,25,Mesilla,32.248328,-106.821014
26,12,NA,2016,5,19,Mesilla,32.248328,-106.821014
26,57,76,2014,9,25,Mesilla,32.248328,-106.821014
26,0,0.2,2014,1,17,Mesilla,32.248328,-106.821014
26,2.5,3.5,2017,12,21,Mesilla,32.248328,-106.821014
26,NA,NA,2013,1,NA,Mesilla,32.248328,-106.821014
26,1,0,2012,11,19,Mesilla,32.248328,-106.821014
