Year,Site number,Species,cover_total
2019,24,GRSQ,2.2
2019,24,GUSA2,20.28
2019,24,HEAN3,0.15
2019,24,HEVI4,0.2
2019,24,JUMO,5.83
2019,24,MAPIP4,5.66999999999999
2019,24,MUAS,0.03
2019,24,PODEW,73.65
2019,24,RATA,0.1
2019,24,SATR12,1.77
2019,24,SEFL3,0.55
2019,24,SOEL,0.24
2019,24,SPAN3,0.18
2019,24,SPGR2,0.1
2019,24,SPHAE,0.03
2019,24,SPORO,0.74
2019,24,SYER,0.01
2019,24,.,0.09
2019,25,ANCA10,91.25
2019,25,BASC5,14.8
2019,25,COAR4,2.51
2019,25,CYPER,1.85
2019,25,DISP,23.31
2019,25,ELAN,34.2
2019,25,EUOC4,1.05
2019,25,FORB,0.01
2019,25,GLLE3,5.96
2019,25,GRASS,5.33999999999998
2019,25,HECI,0.05
2019,25,JUARL,0.17
2019,25,MELIL,0.07
2019,25,MUAS,0.81
2019,25,PACA6,0.04
2019,25,PAOB,4.74
2019,25,PODEW,105.72
2019,25,SAEX,8.76
2019,25,SCHOE6,0.03
2019,25,SYMPH4,0.14
2019,25,TACH2,30.12
2019,25,UDS,1.8
2019,27,AMPS,0.6
2019,27,APCA,3.4
2019,27,ARLU,0.2
2019,27,BASA4,0.12
2019,27,CAREX,25.1
2019,27,CYPER,0.02
2019,27,CYSQ,0.04
2019,27,CYSQ ,0.06
2019,27,DISP,3.63
2019,27,ELAN,13.31
2019,27,ELEL5,0.6
2019,27,EQLA,10.0099999999999
2019,27,EUOC4,28.49
2019,27,GRASS,0.12
2019,27,HOJU,1.27
2019,27,JUARL,0.58
2019,27,LASE,0.06
2019,27,MOAL,9.43
2019,27,MUAS,63.54
2019,27,PAOB,4.84
2019,27,PAVI5,0.01
2019,27,PHAU7,4.1
2019,27,PODEW,184.92
2019,27,RIAU,0.39
2019,27,SAEX,9.74
2019,27,SARA3,0.04
2019,27,SONU2,0.5
2019,27,TACH2,5.24999999999999
2019,27,TYPHA,0.02
2019,27,UDS,0.05
2019,29,AGGI2,0.02
2019,29,AMPS,0.02
2019,29,APCA,14.9
2019,29,ASSU2,0.91
2019,29,BASA,0.67
2019,29,BASA4,0.07
2019,29,BIFR,0.37
2019,29,BOBA2,0.05
2019,29,CARA2,0.04
2019,29,CAREX,30.3400000000001
2019,29,CHAMA15,0.33
2019,29,CHSP11,0.17
2019,29,COAR4,1.53
2019,29,COCA5,0.53
2019,29,CYDA,16.09
2019,29,CYES,1.2
2019,29,CYGL,5.44999999999999
2019,29,CYPER,2.47
2019,29,CYSQ,1.22
2019,29,DISP,32.22
2019,29,ECHIN,0.15
2019,29,ECHIN4,1.03
2019,29,ELAN,34.5
2019,29,ELCA4,0.1
2019,29,ELEOC,0.03
2019,29,EQLA,12.6299999999999
2019,29,ERHY,1.42
2019,29,ERPE,0.04
2019,29,EUOC4,15.78
2019,29,FORB,0.13
2019,29,GAMO5,0.02
2019,29,GRASS,14.6099999999999
2019,29,JUARL,0.4
2019,29,JUNCU,0.01
2019,29,JUTO,0.04
2019,29,LEFUF,0.19
2019,29,LEOR,0.06
2019,29,MELIL,0.04
2019,29,MEOF,0.04
2019,29,MOAL,3.13
2019,29,MUAS,2.68
2019,29,OEELH,0.02
2019,29,OENOT,0.6
2019,29,PACA6,0.1
2019,29,PADI,1.63
2019,29,PADI16,1.27
2019,29,PAOB,18.95
2019,29,PASM,1.16
2019,29,PHAR3,0.9
2019,29,PODEW,62.5200000000001
2019,29,RUMEX,0.09
2019,29,SAEX,91.42
2019,29,SAGO,3.71
2019,29,SALIX,0.05
2019,29,SARA3,60.67
2019,29,SCHOE6,3.41999999999999
2019,29,SCPH,0.12
2019,29,SCPU10,0.64
2019,29,SEVI4,0.05
2019,29,SOHA,0.9
2019,29,SONU2,0.09
2019,29,SPORO,0.1
2019,29,SYMPH4,2.15
2019,29,TACH2,0.68
2019,29,TECA3,5.96
2019,29,TYPHA,0.04
2019,29,ULPU,33.47
2019,29,.,2.74
2019,30,ACHY,0.09
2019,30,AMFR,1
2019,30,APCA,0.31
2019,30,ATCA2,9.81
2019,30,BASC5,14.29
2019,30,BIFR,0.04
2019,30,BOCU,0.65
2019,30,BOGR2,0.41
2019,30,BRCA6,0.03
2019,30,CAREX,0.01
2019,30,DISP,16.86
2019,30,ELAN,2.13
2019,30,ELEL5,0.07
2019,30,EUOC4,0.19
2019,30,FOPUP,1.78
2019,30,GRASS,0.05
2019,30,HEAN3,0.2
2019,30,JUARL,0.35
2019,30,LASE,0.11
2019,30,MEOF,0.04
2019,30,MUAS,3.36
2019,30,PASM,0.1
2019,30,PHAU7,0.06
2019,30,PLJA,2.36
2019,30,PODEW,103.28
2019,30,SAAM2,0.04
2019,30,SAEX,31.98
2019,30,SATR12,27.79
2019,30,SCHOE6,2.93
2019,30,SCPU10,12.3999999999999
2019,30,SPAI,19.95
2019,30,SPAN3,2.45
2019,30,SPCR,0.35
2019,30,SPORO,0.96
2019,30,TYDO,10.22
2019,30,TYPHA,2.88
2019,30,ULPU,1.43
2019,31,BASA,1.74
2019,31,BASA4,5.44
2019,31,BASC5,0.57
2019,31,BRCA6,0.69
2019,31,BROMU,0.05
2019,31,CAREX,0.03
2019,31,CHLE4,0.05
2019,31,DISP,4.16
2019,31,ELEL5,0.35
2019,31,FORB,0.01
2019,31,HEAN3,0.09
2019,31,HOJU,1.81
2019,31,LASE,0.18
2019,31,MOAL,4.98
2019,31,MUAS,2.89
2019,31,PACA6,0.5
2019,31,PODEW,79.98
2019,31,SAEX,167.84
2019,31,SAGO,4.83
2019,31,SEFL3,0.14
2019,31,SOEL,0.21
2019,31,ULPU,3.51
2019,31,UNK,0.03
2019,32,ATCA2,0.88
2019,32,BAHY,14.59
2019,32,BASA,2.84
2019,32,BASA4,24.47
2019,32,CHENO,0.17
2019,32,CHIN2,0.51
2019,32,CHLE4,5.07
2019,32,CLSE,16.34
2019,32,DAWR2,0.04
2019,32,DISP,5.39
2019,32,FOPUP,0.5
2019,32,GRASS,0.14
2019,32,HEAN3,1.97
2019,32,MUAS,0.03
2019,32,PASM,0.31
2019,32,POLAN,33.1
2019,32,SAAM2,7.37
2019,32,SAGO,12.89
2019,32,SAPA8,20.53
2019,32,SATR12,135.85
2019,32,SOEL,7.7
2019,32,SPAI,3.12
2019,32,SPAN3,0.02
2019,32,SPORO,7.02
2019,32,SPWR2,2.99
2019,32,.,0.17
2019,33,AMFR,4.97
2019,33,APCA,0.38
2019,33,BASA4,1.38
2019,33,BIFR,0.13
2019,33,BRASSI,0.04
2019,33,CAREX,0.29
2019,33,CYPER,0.2
2019,33,ECHIN4,8.15999999999997
2019,33,ECPR,0.2
2019,33,FORB,1.56
2019,33,GRASS,0.07
2019,33,PODEW,209.94
2019,33,SAEX,25.35
2019,33,SAGO,5.42
2019,33,TACH2,54.7599999999999
2020,1,AMFR,2.58
2020,1,ELAN,4.6
2020,1,ELEL5,0.17
2020,1,FOPUP,170.28
2020,1,MELIL,0.01
2020,1,PAVI5,2.4
2020,1,PODEW,153.39
2020,1,SAAM6,1.07
2020,1,SAEX,1.21
2020,1,SEFL3,0.52
2020,1,SPAI,0.04
2020,1,TACH2,2.24
2020,1,ULPU,20.07
2020,2,ACHY,0.28
2020,2,AMFR,0.63
2020,2,ARPU9,0.03
2020,2,ATCA2,5.63
2020,2,CHAMA15,0.05
2020,2,ELEL5,6.62999999999999
2020,2,GRASS,0.22
2020,2,GUSA2,17.15
2020,2,HENE5,2.6
2020,2,LASE,0.12
2020,2,MEOF,15.98
2020,2,PODEW,76.98
2020,2,SATR12,8.75
2020,2,SPAN3,0.3
2020,2,SPCR,0.03
2020,2,SPORO,12.52
2020,3,AMFR,1.68
2020,3,ANCA10,40.59
2020,3,APCA,10.59
2020,3,BASA,0.07
2020,3,CAREX,12.31
2020,3,COCA5,0.84
2020,3,ELAN,43.44
2020,3,ERDI4,0.14
2020,3,EUOC4,0.23
2020,3,FOPUP,4.36
2020,3,GAMO5,0.18
2020,3,HOJU,2.26
2020,3,LASE,3.02
2020,3,MEOF,0.01
2020,3,MOAL,15.25
2020,3,MUAS,0.03
2020,3,PAVI5,7.07
2020,3,PODEW,114.21
2020,3,SAAM2,9.65
2020,3,SAEX,47.68
2020,3,SAGO,9.2
2020,3,SPORO,0.02
2020,3,ULPU,47.84
2020,4,APCA,0.01
2020,4,ASSU2,0.09
2020,4,BASA,1.37
2020,4,BASC5,0.12
2020,4,CAREX,1.09
2020,4,DISP,4.85999999999999
2020,4,ELAN,97.13
2020,4,ELCA4,0.36
2020,4,EQLA,0.84
2020,4,EUOC4,0.7
2020,4,JUARL,0.1
2020,4,LATAP,0.04
2020,4,MEOF,0.07
2020,4,MUAS,13.22
2020,4,PAOB,29.0900000000001
2020,4,PODEW,224.34
2020,4,SAEX,2.8
2020,4,SCHOE6,0.02
2020,4,SPORO,0.16
2020,4,ULPU,0.02
2020,5,BASC5,3.51
2020,5,DISP,1.42
2020,5,ELEL5,10.49
2020,5,FOPUP,21.25
2020,5,JUMO,0.24
2020,5,PODEW,139.3
2020,5,SATR12,3.97
2020,5,SEFL3,0.05
2020,5,SPCO4,0.1
2020,6,AIAL,7.86
2020,6,AMFR,0.02
2020,6,ATCA2,1.07
2020,6,BASC5,36.02
2020,6,BRINI,2.82
2020,6,COAR4,0.43
2020,6,ELAN,97.76
2020,6,ELEL5,2.05
2020,6,ERBE2,0.28
2020,6,GLLE3,1.78
2020,6,GRASS,0.02
2020,6,HEAN3,0.29
2020,6,HECI,5.45
2020,6,LASE,0.28
2020,6,MACA2,1.08
2020,6,MEOL,2.63
2020,6,PASM,2.06
2020,6,PHHE4,0.36
2020,6,PODEW,56.25
2020,6,RIAU,3.43
2020,6,SAEX,0.81
2020,6,SATR12,0.53
2020,6,SELE6,9.63
2020,6,SOAS,1.96
2020,6,SOEL,5.45
2020,6,SPAI,15.55
2020,6,SPAN3,2.66
2020,6,SPCO4,0.79
2020,6,SPCR,0.1
2020,6,SPORO,9.07
2020,6,TACH2,48.79
2020,6,THPO7,0.06
2020,7,AMCO3,0.57
2020,7,ARFI2,0.4
2020,7,BASC5,0.21
2020,7,BOAR,0.82
2020,7,BOBA2,3.18
2020,7,BOSP,0.62
2020,7,CHAMA15,0.43
2020,7,DALA3,0.63
2020,7,FOPUP,2.09
2020,7,GRASS,0.12
2020,7,GUSA2,3.95
2020,7,HYFL,0.1
2020,7,IPLO2,0.05
2020,7,MACA2,5.07
2020,7,MAPIP4,0.26
2020,7,MENTZ,0.04
2020,7,PECTI,0.24
2020,7,PODEW,0.42
2020,7,POHA5,1.23
2020,7,POOL,0.86
2020,7,PSSC6,10.84
2020,7,SATR12,27.12
2020,7,SPCO4,0.48
2020,7,SPFL2,0.74
2020,7,SPORO,1
2020,7,TACH2,15.97
2020,7,UDS,0.03
2020,8,AIAL,0.05
2020,8,AMFR,3.85
2020,8,BASA4,8.75
2020,8,BASC5,7.36
2020,8,BRCA6,0.11
2020,8,BRJA,0.15
2020,8,COCA5,0.19
2020,8,CYDA,1.61
2020,8,ELAN,16.14
2020,8,ELCA4,0.85
2020,8,ELEL5,0.04
2020,8,ELYMU,0.01
2020,8,FOPUP,16.91
2020,8,GAMO5,0.04
2020,8,GRASS,0.06
2020,8,HEAN3,0.22
2020,8,HOJU,0.77
2020,8,LASE,0.2
2020,8,LYTO,11.48
2020,8,MEOF,0.07
2020,8,MOAL,2
2020,8,MUAS,4.47
2020,8,PASM,5.85
2020,8,PODEW,143.15
2020,8,POPR,0.14
2020,8,SAGO,9.38
2020,8,SATR12,0.07
2020,8,SONCH,0.04
2020,8,SPAI,4.16
2020,8,SPAN3,0.02
2020,8,SPORO,0.48
2020,8,THPO7,65.43
2020,8,ULPU,24.69
2020,8,XAST,0.15
2020,10,ARDR4,0.03
2020,10,BOBA2,0.05
2020,10,BREUC2,0.4
2020,10,CHAMA15,0.04
2020,10,ELEL5,1.01
2020,10,FOPUP,7.69
2020,10,FRVE2,0.23
2020,10,GLLE3,0.28
2020,10,GUSA2,1.36
2020,10,JUARL,0.11
2020,10,MELIL,2.97
2020,10,MOAL,4.01
2020,10,MUME2,1.48
2020,10,OPPH,5.52
2020,10,PASM,0.83
2020,10,PAVI5,0.35
2020,10,PODEW,43.19
2020,10,RATA,0.84
2020,10,SAEX,17.02
2020,10,SEFL3,0.04
2020,10,SPAI,12.94
2020,10,SPAN3,0.13
2020,10,SPCO4,0.2
2020,10,SPORO,2.73
2020,10,TACH2,35.07
2020,10,TRAGO,0.04
2020,10,ULPU,42.81
2020,10,VEBR,0.03
2020,12,AIAL,3.53
2020,12,AMPS,0.69
2020,12,ASSU2,0.32
2020,12,BASC5,0.05
2020,12,BRCA6,0.09
2020,12,DISP,2.36
2020,12,ELAN,18.86
2020,12,ELCA4,0.34
2020,12,ELEL5,5.28
2020,12,FOPUP,2.6
2020,12,HEAN3,0.1
2020,12,LASE,0.31
2020,12,MACA2,1.15
2020,12,MEOF,2.72
2020,12,MUAS,3.82
2020,12,PAOB,0.26
2020,12,PASM,2.07
2020,12,PAVI5,2.57
2020,12,PODEW,151.47
2020,12,SAEX,1.53
2020,12,SAGO,10.68
2020,12,SARA3,2.43
2020,12,SATR12,0.18
2020,12,SOEL,0.63
2020,12,SPAI,9.2
2020,12,SPAN3,1.45
2020,12,SPORO,6.22
2020,12,TACH2,5.27
2020,12,TRAGO,0.17
2020,12,ULPU,20.78
2020,13,AMPS,0.28
2020,13,APCA,1.68
2020,13,BASA,1.62
2020,13,BIFR,0.05
2020,13,CAREX,3.28
2020,13,COAM8,0.09
2020,13,COCA5,0.18
2020,13,CYAT,0.34
2020,13,ECHIN4,0.06
2020,13,ELAN,78.95
2020,13,ELCA4,0.08
2020,13,ELTR7,0.19
2020,13,EQLA,8.94999999999997
2020,13,EUOC4,2.29
2020,13,GRASS,0.16
2020,13,LEOR,1.29
2020,13,MELIL,0.97
2020,13,MUAS,0.36
2020,13,PAOB,1.33
2020,13,PAVI5,1.71
2020,13,PHMA18,0.42
2020,13,PLMA2,0.44
2020,13,POAB,0.02
2020,13,PODEW,89.11
2020,13,POPR,0.09
2020,13,PSCA11,1.11
2020,13,SAAM2,0.73
2020,13,SAEX,100.45
2020,13,SARA3,25.38
2020,13,SCHOE6,0.02
2020,13,SCPH,0.49
2020,13,SONU2,1.49
2020,13,SPORO,0.08
2020,13,SYMPH4,0.08
2020,13,TACH2,2.76
2020,13,TAOF,0.13
2020,13,TYPHA,0.04
2020,13,ULPU,26.3
2020,14,ANCA10,2.26
2020,14,CHSP11,0.65
2020,14,DISP,73.18
2020,14,ELAN,93.54
2020,14,FOPUP,2.74
2020,14,HOJU,0.85
2020,14,JUARL,4.56
2020,14,LYTO,5.43
2020,14,MUAS,27.32
2020,14,PAOB,0.24
2020,14,PODEW,120.3
2020,14,SPAI,0.4
2020,14,TACH2,82.34
2020,15,ANCA10,138.45
2020,15,BASC5,15.87
2020,15,DISP,65.2000000000001
2020,15,ELAN,21.45
2020,15,HOJU,0.23
2020,15,LYTO,40.44
2020,15,MUAS,33.69
2020,15,PAOB,0.03
2020,15,PODEW,41.98
2020,15,SAEX,18.17
2020,15,TACH2,3.9
2020,15,THPO7,1.75
2020,16,ANCA10,77.1
2020,16,BASC5,86.59
2020,16,DISP,25.93
2020,16,ELAN,12.28
2020,16,LYTO,1.92
2020,16,MUAS,16.13
2020,16,PODEW,34.11
2020,16,RHTR,1.51
2020,16,SAEX,6.07
2020,16,SAGO,10.8
2020,16,SOEL,0.06
2020,16,SPAI,3.93
2020,16,TACH2,1.33
2020,17,ACHY,0.5
2020,17,AIAL,8.8
2020,17,AMFR,0.49
2020,17,AMPS,0.48
2020,17,ATCA2,0.99
2020,17,BASC5,58.69
2020,17,BRINI,3.16
2020,17,DAWR2,0.21
2020,17,ELAN,21.64
2020,17,ELEL5,1.76
2020,17,FOPUP,0.64
2020,17,HEAN3,1.46
2020,17,HECI,0.06
2020,17,HOJU,2.06
2020,17,LASE,0.96
2020,17,MACA2,0.31
2020,17,MEOF,0.08
2020,17,MEOL,0.15
2020,17,PASM,0.63
2020,17,PHHE4,0.12
2020,17,PODEW,81.5
2020,17,RIAU,2.59
2020,17,SAGO,9.33
2020,17,SATR12,1.73
2020,17,SOEL,2.33
2020,17,SPAI,13.96
2020,17,SPAN3,1.03
2020,17,SPCO4,2.76
2020,17,SPCR,1.83
2020,17,SPORO,12.21
2020,17,TACH2,1.29
2020,19,ANCA10,15.02
2020,19,BASC5,27.03
2020,19,ELAN,21.73
2020,19,LYTO,6.94
2020,19,PAVI5,0.01
2020,19,PODEW,154.15
2020,19,RIAU,5.3
2020,19,SAGO,6.62
2020,19,SOEL,0.32
2020,19,SPAI,1.28
2020,19,TACH2,33.56
2020,20,BASC5,5.07
2020,20,CHAMA15,0.26
2020,20,ELAN,58.01
2020,20,ERDI4,0.03
2020,20,MACA2,0.96
2020,20,MEOF,0.28
2020,20,MOAL,24.17
2020,20,MUAS,0.85
2020,20,PODEW,90.11
2020,20,SAEX,59.57
2020,20,SATR12,1.66
2020,20,SOEL,0.42
2020,20,SPORO,0.77
2020,20,TACH2,7.9
2020,20,TRTE,0.08
2020,20,UDS,0.02
2020,20,ULPU,84.29
2020,21,AIAL,1.36
2020,21,AMFR,20.11
2020,21,APCA,0.75
2020,21,BASC5,4.46
2020,21,COCA5,5.17
2020,21,ELEL5,0.36
2020,21,GAMO5,0.2
2020,21,LASE,0.26
2020,21,MACA2,2.27
2020,21,PAVI5,8.65
2020,21,PODEW,135.41
2020,21,SAEX,26.4
2020,21,SATR12,10.23
2020,21,SOEL,13.29
2020,21,SPAN3,3.66
2020,21,SPCR,0.63
2020,21,SPORO,0.46
2020,21,ULPU,14.34
2020,22,AMPS,0.02
2020,22,ANCA10,21.2
2020,22,BASC5,1.55
2020,22,COAR4,2.59
2020,22,COCA5,0.08
2020,22,DISP,14.23
2020,22,ELCA4,1.92
2020,22,ELEL5,0.33
2020,22,ELTR7,0.37
2020,22,EQLA,0.75
2020,22,GLLE3,7.09
2020,22,HEAN3,0.1
2020,22,HOJU,0.01
2020,22,JUARL,5.33999999999998
2020,22,LASE,0.27
2020,22,MACA2,0.5
2020,22,MAPIP4,0.05
2020,22,MEOF,0.7
2020,22,MUAS,14.12
2020,22,PAOB,0.06
2020,22,PAVI5,9.7
2020,22,PODEW,144.44
2020,22,SAAM2,1.91
2020,22,SAEX,23.16
2020,22,SAGO,27.72
2020,22,SATR12,2.09
2020,22,SOEL,0.87
2020,22,SPAI,1.66
2020,22,SPAN3,0.08
2020,22,SPORO,0.28
2020,22,SYMPH4,0.69
2020,22,TRAGO,0.24
2020,22,ULPU,0.18
2020,23,ARTEM,2.09
2020,23,BASC5,17.72
2020,23,BOCU,0.1
2020,23,CHAMA8,0.16
2020,23,DICOT,0.01
2020,23,ELAN,2.74
2020,23,ELEL5,22.91
2020,23,GAURA,0.01
2020,23,HEAN3,0.2
2020,23,HOJU,0.04
2020,23,LASE,2.4
2020,23,MEOF,0.86
2020,23,MUAS,6
2020,23,PASM,0.05
2020,23,PODEW,153.53
2020,23,RHTR,1.49
2020,23,SARA3,0.47
2020,23,SATR12,3.26
2020,23,SOEL,3.03
2020,23,SPAI,0.52
2020,23,SPAN3,1.07
2020,23,SPCO4,0.15
2020,23,SPCR,0.27
2020,23,SPORO,4.41
2020,23,TRTE,0.11
2020,23,ULPU,5.22
2020,25,ANCA10,61.69
2020,25,ASSU2,0.01
2020,25,BASC5,10.63
2020,25,COAR4,1.45
2020,25,COCA5,1.47
2020,25,DISP,10.1
2020,25,ELAN,41.65
2020,25,EUOC4,0.07
2020,25,GAMO5,0.71
2020,25,GLLE3,5.45
2020,25,HEAN3,0.14
2020,25,HECI,0.11
2020,25,JUARL,0.74
2020,25,LASE,0.03
2020,25,LYTO,2.54
2020,25,MELIL,0.98
2020,25,MEOF,4.89
2020,25,MUAS,1.86
2020,25,PAOB,2.47
2020,25,PODEW,101.15
2020,25,SAEX,8.96
2020,25,SPORO,0.08
2020,25,TACH2,25.64
2020,27,AMPS,1.67
2020,27,APCA,2.31
2020,27,CAREX,19.49
2020,27,DISP,1.94
2020,27,ELAN,13.78
2020,27,ELEL5,0.01
2020,27,EQLA,5.28999999999998
2020,27,EUOC4,12.72
2020,27,HOJU,1.74
2020,27,JUARL,0.35
2020,27,LACTU,0.07
2020,27,MELIL,0.08
2020,27,MOAL,7.36
2020,27,MUAS,36.97
2020,27,PAOB,5.77
2020,27,PAVI5,0.22
2020,27,PHAU7,0.69
2020,27,PODEW,195.46
2020,27,RATA,0.22
2020,27,RIAU,0.67
2020,27,SAEX,7.71
2020,27,SARA3,0.17
2020,27,SONU2,0.11
2020,27,TACH2,3.43
2020,29,AGGI2,0.86
2020,29,AMPS,1.45
2020,29,APCA,21.77
2020,29,BASA,1.76
2020,29,BASA4,1.09
2020,29,BICE,0.14
2020,29,BROMU,0.03
2020,29,CARA2,0.29
2020,29,CAREX,23.46
2020,29,CHAMA15,0.18
2020,29,CHSP11,4.71
2020,29,COAR4,0.3
2020,29,COCA5,1.39
2020,29,CYDA,10.74
2020,29,CYGLO,0.05
2020,29,CYPER,0.07
2020,29,DISP,19.45
2020,29,ELAN,51.2
2020,29,ELCA4,0.51
2020,29,ELTR7,0.27
2020,29,EQLA,4.24999999999999
2020,29,ERDI4,0.64
2020,29,ERPE,0.01
2020,29,EUOC4,17.09
2020,29,FORB,0.01
2020,29,GAMO5,1.82
2020,29,GLLE3,0.12
2020,29,GRASS,0.74
2020,29,HEAN3,1.54
2020,29,JUARL,0.48
2020,29,LASE,0.02
2020,29,LEOR,0.06
2020,29,MACA2,0.1
2020,29,MELIL,12.4
2020,29,MENTZ,0.13
2020,29,MEOF,1.22
2020,29,MOAL,2.65
2020,29,MUAS,18.33
2020,29,PADI16,0.83
2020,29,PAOB,17.34
2020,29,PASM,2.64
2020,29,PLMA2,20.52
2020,29,PODEW,53.6
2020,29,PSCA11,0.14
2020,29,SAEX,86.81
2020,29,SAGO,3.36
2020,29,SARA3,83.11
2020,29,SCAR7,2.94
2020,29,SCHOE6,0.52
2020,29,SCPH,3.26
2020,29,SCPU10,0.51
2020,29,SOHA,2.5
2020,29,SONCH,0.11
2020,29,SONU2,0.01
2020,29,SPORO,3.47
2020,29,SYLAH6,0.74
2020,29,SYPR5,0.42
2020,29,TACH2,1.11
2020,29,TECA3,3.99
2020,29,UDS,0.01
2020,29,UGI,0.2
2020,29,ULPU,41.73
2020,29,VEBR,0.2
2020,30,AMFR,3.17
2020,30,APCA,0.36
2020,30,ATCA2,10.98
2020,30,BASC5,10.29
2020,30,BOCU,0.83
2020,30,BOER4,0.02
2020,30,BOGR2,0.5
2020,30,BOUTE,0.53
2020,30,CAREX,0.03
2020,30,COCA5,0.07
2020,30,DISP,15.51
2020,30,ELAN,3.6
2020,30,EUOC4,1.02
2020,30,FOPUP,1.46
2020,30,GRASS,0.2
2020,30,JUARL,0.43
2020,30,LASE,0.16
2020,30,MEOF,2.98
2020,30,MUAS,4.97
2020,30,PACA6,1.31
2020,30,PHAU7,0.1
2020,30,PHMA18,1.8
2020,30,PLJA,3.46
2020,30,PODEW,109.79
2020,30,SAEX,35.76
2020,30,SAGO,1.44
2020,30,SARA3,1.52
2020,30,SATR12,8.49
2020,30,SCPU10,14.5999999999999
2020,30,SPAI,38.24
2020,30,SPAN3,4.45
2020,30,SPCO4,0.23
2020,30,SPCR,1.48
2020,30,SPORO,0.48
2020,30,TACH2,0.05
2020,30,TYDO,0.14
2020,30,TYPHA,12.23
2020,30,UDS,0.03
2020,30,ULPU,1.83
2020,30,.,0
2020,31,ATCA2,0.15
2020,31,BASA4,5.92
2020,31,BASC5,1.62
2020,31,BRCA6,0.3
2020,31,COCA5,5.23
2020,31,DISP,3.51
2020,31,ELEL5,0.62
2020,31,HEAN3,0.17
2020,31,HOJU,1.28
2020,31,MEOF,1.32
2020,31,MOAL,8.15
2020,31,MUAS,2.18
2020,31,PODEW,90.55
2020,31,SAEX,138.81
2020,31,SAGO,5.84
2020,31,SOEL,0.12
2020,31,ULPU,4.02
2020,32,ATCA2,1.08
2020,32,BAHY,51.4100000000001
2020,32,BASA,2.22
2020,32,BASA4,31.53
2020,32,CHFR3,0.07
2020,32,CHIN2,0.35
2020,32,DISP,2.02
2020,32,ELAN,1.21
2020,32,MUAS,1.88
2020,32,SAAM2,9.51
2020,32,SAGO,19.04
2020,32,SAPA8,25.87
2020,32,SATR12,5.06
2020,32,SOEL,2.83
2020,32,SPAI,1.63
2020,32,SPORO,2.65
2020,32,SPWR2,3.82
2020,33,AMAC2,0.11
2020,33,AMFR,4.44
2020,33,AMPS,0.09
2020,33,APCA,0.43
2020,33,BASA4,0.34
2020,33,COCA5,0.2
2020,33,CYPER,0.01
2020,33,ELCA4,0.04
2020,33,PODEW,188.55
2020,33,SAEX,15.47
2020,33,SAGO,4.74
2020,33,SATR12,1.95
2020,33,TACH2,59.08
2021,1,AMFR,2.61
2021,1,ELAN,4.1
2021,1,FOPUP,180.09
2021,1,PAVI5,4.07
2021,1,PODEW,140.93
2021,1,SAAM2,1.36
2021,1,SAEX,1.76
2021,1,SPAI,0.26
2021,1,TACH2,3.04
2021,1,ULPU,17.77
2021,2,ACHY,1.52
2021,2,AMFR,0.09
2021,2,ARPU9,0.25
2021,2,ATCA2,9.59
2021,2,CHAMA15,0.03
2021,2,ELEL5,2.52
2021,2,FORB,0.02
2021,2,GRASS,1.62
2021,2,GUSA2,3.42
2021,2,HENE5,1.4
2021,2,PAOB,0.5
2021,2,PODEW,68.21
2021,2,POHA5,0.07
2021,2,SATR12,9.12
2021,2,SEFL3,0.35
2021,2,SPCO4,0.38
2021,2,SPCR,2.29
2021,2,SPFL2,0.1
2021,2,SPHAE,0.22
2021,2,SPORO,10.11
2021,2,ULPU,0.02
2021,3,AMFR,3.32
2021,3,AMPA,0.01
2021,3,AMPS,1
2021,3,ANCA10,54
2021,3,APCA,11.78
2021,3,BASA4,0.54
2021,3,CAREX,12.73
2021,3,ELAN,42.55
2021,3,ELCA4,0.05
2021,3,EUOC4,0.41
2021,3,FOPUP,5.54
2021,3,MOAL,17.72
2021,3,MUAS,0.68
2021,3,PAOB,0.15
2021,3,PAVI5,7.81
2021,3,PODEW,111.1
2021,3,SAAM2,4.03
2021,3,SAEX,50.67
2021,3,SAGO,13.35
2021,3,SPORO,0.29
2021,3,ULPU,51.95
2021,4,ASSU2,0.07
2021,4,BASA,2.2
2021,4,BASC5,0.01
2021,4,CAREX,0.85
2021,4,COCA5,0.13
2021,4,DISP,6.96999999999999
2021,4,ELAN,94.39
2021,4,ELCA4,1.01
2021,4,EQLA,0.75
2021,4,EUOC4,0.08
2021,4,JUARL,0.03
2021,4,LATAP,0.07
2021,4,MUAS,12.36
2021,4,PAOB,48.5799999999999
2021,4,PODEW,220.73
2021,4,POPR,0.01
2021,4,SAEX,2.48
2021,4,SPAI,0.83
2021,4,SPORO,0.01
2021,5,DISP,0.42
2021,5,ELEL5,8.50999999999997
2021,5,FOPUP,20.28
2021,5,JUMO,0.21
2021,5,PODEW,140.04
2021,5,SEFL3,0.12
2021,6,AIAL,6.77
2021,6,AMFR,0.82
2021,6,ATCA2,1.11
2021,6,BASC5,7.8
2021,6,BRINI,2.58
2021,6,COAR4,0.41
2021,6,DISP,0.12
2021,6,ELAN,103.14
2021,6,ELEL5,0.02
2021,6,GLLE3,0.27
2021,6,GRASS,0.34
2021,6,HEAN3,0.01
2021,6,HECI,4.57
2021,6,HOJU,0.14
2021,6,MACA2,1.06
2021,6,PAVI5,0.17
2021,6,PHYSA,0.82
2021,6,PODEW,66.35
2021,6,POOL,0.64
2021,6,RIAU,5.65
2021,6,SAEX,0.46
